,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
202,Oracle Associate Developer,-1,"Requisition ID: 265015
Relocation Authorized: None
Telework Type: Part-Time Telework
Work Location: Various Permanent Bechtel Office Locations
Job Title: Oracle Developer Associate - OTM

Company Overview:
Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, cleaner place. Differentiated by the quality of our people and our relentless drive to deliver the most successful outcomes, we align our capabilities to our customers’ objectives to create a lasting positive impact. We serve the infrastructure; Nuclear, Security & Environmental; Energy, and Mining & Metals markets. Our services span from initial planning and investment, through start-up and operations. Core to Bechtel are our values – ethics, safety, quality, people, culture, relationships, innovation and sustainability, and our covenants – integrity, respect, collaboration, trust, and delivery. They are what we believe, what customers can expect, and how we deliver.

Job Description
Bechtel is currently seeking an Associate Developer to join the DSC Development team at our office in Gurugram. Associate Developer will work with IT Leads, Business users and other IT team members to understand and evaluate functional requirements and develop technical solutions by way of coding, testing and support eBusiness implementation/upgrades. As a par to of the job responsibilities, it is expected that the selected candidate will design, execute and support software application designs throughout project life cycles within the IT architecture

Technical Skills (Hands On)
Strong OTM Technical, PL/SQL knowledge
Write complex Automated Agents, workflows (Saved Queries, Saved Condition, Agent Actions, Events etc.)
Inbound and outbound integration - Order Release, Planned Shipment, Tender Offer, Response, Invoice, Shipment Status, Actual Shipment and Allocation Base, Invoice, Trade Transaction, Trade Transaction line, Customs Info integration, AES Filing
Out XML Profile Trimming, setting up External systems/API to communicate to internal and external engines (Out of the box and custom)
Strong OO design and programming skills
Familiarity with modern front-end build pipelines and tools
Ability to understand business requirements and translate them into technical requirements
Familiarity with code versioning tools

Experience
2 to 5 years of experience as a full stack developer/technical in OTM.
Debug and fine tune Agent locks and threads and aware of its corresponding tools
Hands on experience in Agents, Workflows, OTM Technical configuration
Write complex Automated Agents, workflows (Saved Queries, Saved Condition, Agent Actions, Events etc.)
Create BI Publisher reports with in OTM and GTM
Should have good understanding about T&L fundamentals
Good knowledge in SQL/PL/SQL
Knowledge about Inbound/Outbound Integrations with OTM
Understanding of Advanced Shipment Planning and Execution for all domestic and International Logistics
Understanding the nature of asynchronous programming and its quirks and workarounds.
Good understanding of server-side templating languages.
Collaborate with cross-functional teams to understand business requirements
Provides support in configuration, coding, developing, and documenting software specifications throughout the project life cycle
Experience working in an Agile/Scrum-inspired delivery methodology.
Ability to work in shifts
Ability to work in offshore and onsite model and Performs other duties as assigned
Strong analytical and problem-solving skills with excellent verbal and written communication are mandatory
Please note that work location of this position is open for Bechtel Offices located in Gurgaon and Chennai.

Preferred Skills/Qualifications

Experience in the following areas would be a plus:
Experience in Oracle Applications as Technical
Experience in Oracle Apex

Shaping tomorrow together
Bechtel is one of the most respected global engineering, construction, and project management companies. Together with our customers, we deliver landmark projects that foster long-term progress and economic growth. Since 1898, we’ve completed more than 25,000 extraordinary projects across 160 countries on all seven continents. We operate through four global businesses: Infrastructure; Nuclear, Security & Environmental; Energy; and Mining & Metals. Our company and our culture are built on more than a century of leadership and a relentless adherence to our values, the core of which are safety, quality, ethics, and integrity. These values are what we believe, what we expect, what we deliver, and what we live.
www.bechtel.com
Bechtel is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity and expression, age, national origin, disability, citizenship status (except as authorized by law), protected veteran status, genetic information, and any other characteristic protected by federal, state or local law.
In accordance with Bechtel's duty to provide and maintain a safe workplace for our employees and to safeguard the health of our families, customers, and visitors, we have adopted mandatory COVID-19 safety protocols for each work location, which may include a vaccination or testing requirement. Please speak with your Bechtel recruiter to determine which protocols apply to the work location for the job you are seeking.
Start your job application: click Apply Now
Show Less
Report",4.1,"Bechtel
4.1",Andaman and Nicobar Islands,10000+ Employees,1898,Company - Private,Architectural & Engineering Services,"Construction, Repair & Maintenance Services",$10+ billion (USD),3.9,4.0,4.0,3.8,3.7
203,Technology Analyst - Full stack,₹6L - ₹8L (Glassdoor Est.),"Responsibilities
We are looking for an experienced Full Stack Developers who wants to develop exciting and innovative shopping experiences for some of the biggest Retail/CPG brands in the world. This individual is responsible for analyzing, developing and delivering the technical solution that satisfies the functional design documents and other useful requirements. The ideal candidate will have a very strong technology background and demonstrated experience in building very high-quality web applications with attention to detail and performance. Responsibilities: • Ensure effective Design and Documentation in line with Client and Architecture requirements across front end and backend components. • Develop and deliver applications/projects on time and with high quality. • Develop application code in accordance with the organization standards and processes. • Fix defects that are raised and provide support during QA validation. • Debug and troubleshoot problems in live applications.
Additional Responsibilities:
• Communication and Good Problem-solving skills. • Good understanding of the functional capabilities of the e-commerce platform. • Exposure to a variety of front-end, middleware, and back-end technologies. • Understanding of coding practices, code quality, and code coverage.
Technical and Professional Requirements:
Minimum Qualifications: • Bachelors or Masters in Engineering or related technical field. • High proficiency in Java, JavaScript and its related tools. • Experience in building web applications using Java, Spring Boot and React JS. • Proficiency in Web Technologies – ReactJS, HTML5, JavaScript, CSS3. • Working proficiency in MySQL or Mongo Data Store. • At least 3-5 years of experience building elegant and fast Web interfaces. • Experience working in an Agile Team environment as well as work independently. Nice to Have: • Experience with e-commerce applications will be an added advantage. • Messaging – Proficiency in RabbitMQ/Other messaging frameworks like Kafka, Active MQ. • Apache SOLR experience. • Good understanding of Design Patterns. • IaaS Cloud experience. • Third-party API integration experience.
Preferred Skills:
UI & Markup Languages->Java Full Stack,Java,Springboot,UI & Markup Language->ReactJS,UI & Markup Language->HTML5 (UI),UI & Markup Language->Javascript (UI),UI & Markup Language->CSS3 (UI),Database->Nosql->MySql
Generic Skills:
Retail Domain->E-Commerce,Opensource->Apache Kafka,Enterprise Search->Solr Search (Solr),Cloud->AWS Administration(AWS IAAS)
Educational Requirements
Master Of Engineering,Bachelor of Engineering
To apply to this job, click Apply Now
Show Less
Report",3.9,"Infosys Limited
3.9",Coimbatore,10000+ Employees,1981,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),3.8,3.0,4.1,3.6,3.7
204,Full Stack Developer,₹4L - ₹7L (Glassdoor Est.),"Introduction
At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities
The Client Experience Electronic support & Analytics is looking for candidates to be part of a high-performance Application development team. Enabling state of the art cloud solutions to transform, automate and provide insights to delight our Clients.
In this role, you will be working on tools that help customers monitor the overall health of their systems via fix recommendations (FLRT), as well as a tool that is used to alert the extended IBM team of critical issues being worked on by the support teams (CERT).


Required Technical and Professional Expertise
3 – 6 years of relevant industry experience
Experience in Java, Node.js and React
Experience in Scripting technologies(Bash, Shell, perl)
Experience in Maven

Preferred Technical and Professional Expertise
Knowledge Rational Team Concert (RTC)
Experience in Kubernetes and Docker
Experience in Carbon Design, Jenkins, Git
Any Preferred tool for task Tracking. (Jira, Trello, RTC, GitHub Enterprise)
Experience in Python
Knowledge in build tools (Ant, Maven)

About Business Unit
IBM Systems helps IT leaders think differently about their infrastructure. IBM servers and storage are no longer inanimate - they can understand, reason, and learn so our clients can innovate while avoiding IT issues. Our systems power the world’s most important industries and our clients are the architects of the future. Join us to help build our leading-edge technology portfolio designed for cognitive business and optimized for cloud computing.
This job requires you to be fully COVID-19 vaccinated prior to your start date and proof of vaccination status will be required before your start date. During the Onboarding process you will be asked to confirm your vaccination status, in case you are unable to get vaccinated for any reason, you can let us know at that stage. Please let us know if you are unable to be vaccinated due to medical or religious reasons. IBM will consider such requests on a case by case basis subject to submission of required proof by the candidate before a stipulated date.

Your Life @ IBM
In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.
Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.
Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.
Are you ready to be an IBMer?

About IBM
IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.

Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business.

At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement
When applying to jobs of your interest, we recommend that you do so for those that match your experience and expertise. Our recruiters advise that you apply to not more than 3 roles in a year for the best candidate experience.

For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.
To apply to this job, click Apply Now
Show Less
Report",4.2,"IBM
4.2",Bangalore,10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),4.1,3.5,4.3,3.9,4.3
205,Associate Java Full Stack Developer,-1,"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
In India, Boeing has been a strong partner to the Indian aerospace and defense sectors for more than 75 years. People at Boeing have been supporting mission readiness and modernization of India’s defense forces, and enabling connected, safer, and smarter flying experiences, in the sky, in the seas, and in space.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee well being.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us.
The Boeing India is currently seeking a high performing versatile Associate Java Full Stack Developer to join the Manufacturing & Quality team.
A successful candidate Performs the design, programming, test, implementation and documentation of features and capabilities for the mobile-first responsive web application Digital Production Pulse, which will transform the way we manufacture and assemble products across the enterprise! Writes and compiles complex code based on documented design or designs application architecture that integrates application software and delivery subsystems for specific applications. Modifies or upgrades complex applications to maintain functionality and performance. Identifies and recommends improvements. Identifies and resolves complex programming or application architecture problems.

Position Responsibilities:
The role involves performing the design, program, test, implementation and documentation of complex computing applications in Java/J2EE technologies
Analyze end user processes to define application requirements, writing and compiling complex code
Document design or architecture that integrates application software and delivery subsystems for specific applications
Identifying and resolving complex programming or application architecture problems, and recommending improvements
Job requires working within a diverse team of skilled and motivated co-workers to collaborate on results.
Basic Qualifications (Required Skills/Experience):
Hands on experience in Java Full stack enterprise level Java application development cutting across global teams
This position is for a full stack developer who has excellent programming skills in the latest tools & technology frameworks like AngularJS, Bootstrap, JavaScript, jQuery, Java 11/J2EE frameworks etc.
MUST have strong experience in and technologies such as Spring Boot, Spring MVC, Spring Data JPA, Spring Security, SOA, Angular, Cloud technologies, Java based Micro services and API development
Experience using team collaboration tools including Git, Bitbucket, JIRA, and Confluence.
Experience with Agile development methodologies.
Strong proficiency in frameworks such as Angular/React/VueJS and/or NodeJS (NestJS/Express) etc.
Experience in reactive programming (RxJs, Redux)
Experience with automating software builds, unit tests, integration tests, deployment, and installations using DevOps tools and
techniques (GitLab, Jenkins, etc.)
Experience with virtualization and container orchestration technologies such as Docker and Kubernetes.
Experience in cloud application delivery platforms such as Pivotal Cloud Foundry, OpenShift, AWS, Azure, etc.
Experience with open-source databases like MySQL, MongoDB, Redis, etc.
Strong UI development experience with JavaScript frameworks like AngularJS is a MUST.
Working exposure with Agile methodologies (Scrum & SAFe) is a must.
Hands-on experience with Build and Deployment tools and languages. Experience in best practices and Tools around CI/CD.
Knowledge of integrating with Maven, GIT and Shell scripting.
Good knowledge of database concepts with knowledge on writing SQL Queries and Stored Procedures.
Working exposure to cloud technologies
Demonstrated experience in developing and deploying high-volume, multi-tiered, distributed business critical applications.
Strong work ethic, communication skills & good time management with ability to lead diverse teams, meetings and stakeholders’ meetings.
Ability to develop new and innovative applications as well as maintaining existing code.
Excellent Presentation and communication skills to work in a globally distributed team
Should have solid experience as technical mentor for team members
Preferred Qualifications (Desired Skills/Experience):
Experience in Aerospace and Engineering Domain is a plus.
Typical Education & Experience:
Bachelor's degree or 3 year Diploma with typically 5 to 8 Years related work experience and/or a Master's degree or 3 year Diploma with typically 4 to 7 Year's related work experience or relevant military experience
Relocation:
This position does offer relocation within INDIA.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",3.9,"BOEING
3.9",Bangalore,10000+ Employees,1916,Company - Public,Aerospace & Defence,Aerospace & Defence,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9
206,Liferay Consultant,-1,"What’s The Role?
Liferay DXP administrator for L3 support to manage and maintain the large-scale application system along with the major/minor development and project implementation.
Tell Me More
Start date: Immediately ( Can Join in 15-20 Days)
Location: Hyderabad/Banaglore/Gurgaon, India
Rate: Competitive
Duration: Long Term Opportunities
Experience Range: 3-8 Years
Notice Period: Max 15-20 days
No of Positions: 2
Type of Hire: Temp
Your day-to-day activities will include
Perform the System administration activities like setting up of the site and pages, enabling permissions and access.
Setting up and maintaining the external Content management system like Alfresco with Liferay.
Fixing the integration and sync issues of Liferay integrated systems.
Identify and fix the data indexing issues with Liferay and Alfresco.
Fixing the critical bugs of the Liferay-related portlets and perform unit testing.
Identify the areas of improvement of the system and propose reliable solutions to address them.
Coordinating with the L2 support to address and resolve the high-priority issues in the production system.
Develop and deploy the Liferay Theme, Layouts, Hooks, and portlets.
Defining the Liferay workflow process to set up the new workflow approvals.
Developing and maintaining the automation test scripts.
What Knowledge, Skills & Experience We Need
BE/BTECH etc
Liferay DXP Experience in the development of Themes, Portlets, Hooks, and workflow setup.
Java Full stack developer with experience in any of the latest UI frameworks like React or angular.
Alfresco Content Management system integration knowledge and Springboot microservices experience are added advantages.
Good Communication Skills
Job Type: Contractual / Temporary
Schedule:
Day shift
Show Less
Report",3.8,"Momenta Group
3.8",Bangalore,201 to 500 Employees,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,2.9,3.0,3.3,3.1,3.2
207,Full Stack Developer_Intern,-1,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

Position Name Full Stack Developer
Position Details
EY’s GDS Assurance Digital team’s mission is to develop, implement and integrate technology solutions that better serve our audit clients and engagement teams. As a member of EY’s core Assurance practice, you’ll develop a deep Audit related technical knowledge and outstanding database, data analytics and programming skills.

Ever-increasing regulations require audit departments to gather, organize and analyse more data than ever before. Often the data necessary to satisfy these ever-increasing and complex regulations must be collected from a variety of systems and departments throughout an organization. Effectively and efficiently handling the variety and volume of data is often extremely challenging and time consuming for a company.
EY's GDS Assurance Digital team members work side-by-side with the firm's partners, clients and audit technical subject matter experts to develop and incorporate technology solutions that enhance value-add, improve efficiencies and enable our clients with disruptive and market leading tools supporting Assurance.

GDS Assurance Digital provides solution architecture, application development, testing and maintenance support to the global Assurance service line both on a pro-active basis and in response to specific requests.
EY is currently seeking Software Engineer to join the GDS Assurance Digital practice in Bangalore, India, to work on various Microsoft technology-based projects for customers across the globe.

Requirements
A Bachelor's degree (BE/BTech/MCA & MBA) in Computer Science, Engineering, Information Systems Management, Accounting, Finance or a related field with adequate industry experience.

Technical skills requirements:
Strong experience in .Net Core and Entity Framework and React JS/Angular JS
Experience in React JS or Angular JS in must.
Working knowledge of relational database development: MS SQL/SQL Azure, EF 6, EF Core
Unit testing: NUnit, Moq, jest
Experience using distributed version control systems: Git/SVN
Should have understanding and experience of software development best practices.
Excellent business communication
JSON and Rest API integration
Need to work as a team member to contribute in various technical streams of Microsoft Technologies.
Nice to have skill
Basic knowledge in one of the following technologies: Angular, React
Experience in Azure DevOps
Experience in Agile / Scrum methodology

Analytical/Decision-Making Responsibilities:
An ability to quickly understand complex concepts and use technology to support data modeling, analysis, visualization, or process automation
Selects appropriately from applicable standards, methods, tools, and applications and uses accordingly
Ability to work within a multi-disciplinary team structure, but also independently
Demonstrates an analytical and systematic approach to problem-solving
Communicates fluently orally and in writing and can present complex technical information to both technical and non-technical audiences
Able to plan, schedule and monitor work activities in order to meet time and quality targets
Able to absorb rapidly new technical information, business acumen, and apply it effectively
Ability to work in a team environment with strong customer focus, good listening, negotiation and problem-resolution skills

Additional skills requirements:
The expectations are that a Senior will be able to maintain long-term client relationships and network and cultivate business development opportunities
Provide high quality client services by directing daily progress of engagement work, informing engagement manager of engagement status, and managing staff performance.
Must have presentation skills ' ability to create PowerPoint deck to communicate solution architecture to various stakeholders.
Should have understanding and experience of software development best practices
Excellent business communication, Consulting, Quality process skills
Must be a team player

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.
Show Less
Report",-1,"EY
3.9",Bangalore,Unknown,Unknown,Unknown / Non-Applicable,-1,-1,-1,-1,-1,-1,-1,-1
208,Full Stack Developer,Employer Provided Salary:₹9L - ₹20L,"About Company :
Do you want to work in a fast growing company by doing meaningful work and have fun doing it? Remitbee, a FinTech with headquarters in Canada and office in Chennai is seeking a skilled full stack developer with experience in React and Node JS. Individuals who apply for Remitbee careers should be passionate about tech and driven towards innovating the industry further with the Remitbee team. This position will be based out of Chennai or Remote.
This position also comes with the opportunity for career growth and working hour flexibility. We look forward to reading your application. At least 2+ years of experience in backend technologies like Node.js, Express, Sequelize
What will you do?
Work in an agile team of developers, QA, DevOps and founders
Implement new systems and redesign legacy systems, using leading technologies, to support advancing Research business requirements
Research and analyze business and system needs. Explore solution options to recommend designs and technologies
Writing test cases
Skills and requirements:
At least 2+ years of experience in backend technologies like Node.js, Express, Sequelize
Experience in frontend technologies such as React JS, Next JS, Material UI
Experience with automated task runners such as Grunt or Gulp
Experience in Database like MySQL and/or PostgreSQL
Comfortable applying engineering best practices for Test Driven Development, integration testing version control, release management, work estimation and planning
Experience to work with Rest and GraphQL APIs
You know how to use Git,
You are passionate about code quality. Writing tests and documentation belong to your natural workflow.
Participate in or lead all parts of the software development lifecycle, including analysis, design, programming, testing, implementation, and support.
A history of active contributions to open source projects
Competencies
Strong communication skills
Self-Motivated
Willingness to learn new tools and technology and work in a collaborative environment
Job Type: Full time
Work timing: 3 PM - 11 PM IST
Location: Chennai or Remote
Creativity, this is an opportunity to be involving in shaping the strategy of our company. Ideas and input at all levels in the business is welcome.s
Job Type: Full-time
Salary: ₹900,000.00 - ₹2,000,000.00 per year
Benefits:
Flexible schedule
Work from home
Schedule:
Evening shift
Monday to Friday
Supplemental pay types:
Yearly bonus
Speak with the employer
+91 7338963066
Show Less
Report",4.3,"Remitbee
4.3",Chennai,1 to 50 Employees,2015,Company - Private,Financial Transaction Processing,Finance,$1 to $5 million (USD),4.4,4.0,4.5,4.2,4.4
209,Full Stack Developer |PHP|,Employer Provided Salary:₹16T - ₹60T,"Strong knowledge of PHP web frameworks.Understanding the fully synchronous behaviour of PHP.Basic understanding of front-end technologies, such as JavaScript, JQuery, HTML5, CSS3, Note JS. knowledge of Core PHP, JavaScript, SQL
Job Types: Full-time, Regular / Permanent
Pay: ₹15,957.65 - ₹60,029.58 per month
Benefits:
Flexible schedule
Work from home
Schedule:
Day shift
Flexible shift
Monday to Friday
Supplemental pay types:
Yearly bonus
Application Question(s):
what is Current CTC ?
Experience:
total work: 1 year (Preferred)
PHP: 1 year (Preferred)
Show Less
Report",5.0,"Anglerfox
5.0",Bangalore,51 to 200 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,5.0,2.0,4.0,4.0,4.0
210,Software Engineer II - Backend,₹80T - ₹8L (Glassdoor Est.),"About the Role

Privacy Engineering's mission is to make Uber the industry model for consumer privacy through differentiated products and services, standards in engineering, and transparent communications. We are focusing on building both privacy technology platforms and user-facing products that give our users choice when it comes to their data, build trust, improve their data privacy, and enable our business.
We are seeking a software engineer with technical depth, product intuition, and entrepreneurial spirit to join our Privacy Engineering team. You should feel comfortable in uncharted territory as we build innovative privacy technologies and grow user trust. We need your skills and passion to help make it happen.

- Roles and Responsibilities -—
Design, develop, test, and deploy software solutions to address real world privacy concerns through close collaboration with various engineering and product teams, as well as many business and legal teams across Uber
Build microservices, backend platforms and collaborate with user experiences for Uber customers & partners, internal team members to enable automation of various privacy functions
Work closely in a big data environment and with large scale systems to handle user data lifecycle
Drive excellence by demonstrating and adopting best practices in engineering standards, and consumer privacy
Process extensive amount of data, build software solutions to enable data inventory, data deletion, data export and data preservation
- Basic Qualifications -—
Experience with Go, Java, Scala, Python, or other backend technologies
Strong architectural skills and proven understanding of large scale data platforms
Strong written and verbal communication skills
An engineering-focused undergraduate degree or equivalent proven experience
3-5 years of software engineering experience
Experience building highly scalable, robust, and fault-tolerant products and platforms
Demonstrated experience collaborating with other engineers and non-tech team members, both to meet short term goals and to create long-term partnerships
- What the Candidate Will Do -—
Security or privacy expertise. This is a nice-to-have requirement but you may have knowledge and experience in approaches to securing user data and keeping it private. You have knowledge of integrating privacy in the systems and product design process. You might have experience with privacy enhancing technologies, e.g., data anonymization or differential privacy.
Versatility. In addition to having an intimate knowledge of the full stack, you see how it all fits together and can navigate both typical and complex pitfalls.
Ability to learn on the go. You thrive with new technologies and don't believe in one-size-fits-all solutions. You can adapt to meet the needs of our massive scale, growth, and evolving business environment.
Ownership. You feel ownership for everything you deliver. You'd never call code ""released"" until you're satisfied that it's well implemented and tested. You pride yourself on efficient monitoring, detailed documentation, and accurate test coverage.
Attention to details. Whether you're working on an API used by other developers, an internal tool consumed by our operation teams, or a feature used by millions of customers, your attention to details results in a delightful user experience.
A great teammate. You believe that you can achieve more on a team; that the whole is greater than the sum of its parts. You rely on others candid feedback for continuous improvement. You can take the lead and have a phenomenal sense of what doing 'the right thing' is. You seek ways to mentor others and share your knowledge with the team.
Show Less
Report",4.4,"Uber
4.4",Hyderābād,10000+ Employees,2009,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.2,4.4,4.3,4.0,4.2
211,Senior React Native Developer,Employer Provided Salary:₹5L - ₹12L,"Senior React Native Developer
We, YUHIRO, a German-Indian IT company, are looking for a Senior React Native Developer. Knowledge in building mobile apps. Primary Tech Stack: JavaScript, CSS, React Native, Node.js, Redux.
Candidate Profile:
Has successfully built mobile apps for iOS and Android
Strong working knowledge of React Native
Nice To Have: Node.js, Redux (XCode, Android Studio)
Good communication skills
About the Company:
YUHIRO works with companies globally to build web and mobile applications. For this position we are looking for a passionate React Native Mobile App Developer.
Job Type: Full-time
Salary: ₹450,000.00 - ₹1,200,000.00 per year
Schedule:
Monday to Friday
COVID-19 considerations:
Yes, we are taking COVID-19 precautions.
Speak with the employer
+91 9746452223
Show Less
Report",4.7,"YUHIRO Technologies Private Limited
4.7",Cochin,1 to 50 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.6,4.6,4.6,4.5,4.6
212,Senior Developer / Software developer,Employer Provided Salary:₹7L - ₹9L,"PRIMARY PURPOSE: Assist in all phases of development. Including design, requirements gathering, development and support of new features and enhancements of existing applications. The technology stack of the application consists of C#, WPF, WCF, MVVM, SQL Server, Visual Studio 2019, and Microsoft Azure. Duties will also require supervising the work of Junior developers, organizing code reviews, and ensuring new development conforms with overall architectural goals. Primary technology that applicant will be involved with is development and maintenance of the Twin City Fan FS10(Fan Selector) application.
KEY RESPONSIBILITIES:
· Participate in all levels of the software development life cycle (SDLC), including design, development, requirements review and managing personal deadlines.
· Work in a team environment.
· Develop code per specifications using specified standards, tools, and techniques under the direction of existing team members. To include, performing only work that has been approved by Development Manager
· Troubleshoot technical issues.
· Organizing and leading code reviews
· Participate in work break downs and estimating tasks.
· Review and rewrite legacy programs as required to increase efficiency or to adapt to new requirements and available technology.
· Business focused critical thinking skills while taking ROI, TCO and the User experience into account.
· Handle JIRA support tickets by communicating with FS10 customers to resolve issues in a timely manner.
· Experience working with Windows Applications.
· Willing to travel to US short-term for training.
· Act, Live, and Behave by TCF Core Values.
· Other duties as assigned.
Job Type: Full-time
Pay: ₹700,000.00 - ₹850,000.00 per year
Benefits:
Food provided
Health insurance
Leave encashment
Schedule:
Day shift
Flexible shift
Monday to Friday
Ability to commute/relocate:
Chennai, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 4 years (Preferred)
Show Less
Report",3.6,"Twin City Fan Companies, Ltd.
3.6",Chennai,1001 to 5000 Employees,1973,Company - Private,Machinery Manufacturing,Manufacturing,$100 to $500 million (USD),3.5,3.8,3.8,3.5,3.7
