,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
251,Full Stack Web Developer,Employer Provided Salary:₹30T - ₹35T,"We are looking to urgently hire a skilled & experienced WordPress Developer to design and implement attractive, functional websites. You will be responsible for front-end and back-end development including the implementation of WordPress themes and custom plugins as well as site integration and security updates. You should be capable of designing, customize and developing websites in WordPress and Woo-commerce. Kindly read the job duties & responsibilties (as seen below) carefully before applying.
Responsibilities and Duties:
Developing front end website architecture & back-end website applications.
Designing user interactions on web pages & ensuring cross-platform optimization for mobile phones/ipads/laptops.
Meeting both technical and consumer needs. Compile and analyze data, processes, and codes to troubleshoot problems and identify areas for improvement.
Overlooking our website functionality to ensure it's smooth operation.
Actively participate in the overall application lifecycle.
Work on custom functionality, Conduct UI tests and optimize overall website performance for maximum speed and scalability.
Conducting website performance tests.
Troubleshooting content issues.
Monitoring the performance of the live website.
WordPress Developer Requirements:
Bachelor’s degree in computer programming, computer science, or a related field.
Hands-on web development experience.
Proficient knowledge of programming language technologies including CSS3,CMS, JavaScript, HTML5, PHP and SQL.
Note: Work experience is a must (minimum 2 years)
Personality Traits (we are looking for):
Creative skills & has an eye for detail
Professionalism & someone who commits to deadlines
Embracing new challenges & looking for innovate ways to enhance the brand's visual performance
Highly adaptive & can easily blend into the work environment
Strong research skills to stay updated with current trends & looking beyond limitations to bring-in the best quality output for the brand.
A candidate who's willing to put in their best efforts to bring-in utmost value to the brand.
Good problem-solving skills.
Attention to detail.
Job Types: Full-time, Regular / Permanent
Salary: ₹30,000.00 - ₹35,000.00 per month
Benefits:
Paid sick time
Paid time off
Schedule:
Day shift
Supplemental pay types:
Performance bonus
Yearly bonus
Ability to commute/relocate:
Navi Mumbai, Navi Mumbai - 400706, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Experience:
PHP: 2 years (Required)
WordPress: 2 years (Required)
Work Location: One location
Speak with the employer
+91 8652223108
Show Less
Report",4.2,"Avenue Sound
4.2",Navi Mumbai,1 to 50 Employees,Company - Private,Automotive Parts & Accessories Stores,Retail & Wholesale,Unknown / Non-Applicable,-1,4.4,4.0,3.3,4.4,3.6
252,Python Developer (GIS) Pune,₹7L - ₹9L (Glassdoor Est.),"Python Developer
About the role
Building on the success of our recently expanded technical teams based in our Pune office and with ambitious growth plans to add to our number of employees in India in the next 18 to 24 months, we are looking to recruit developers for our geospatial solutions for our land & property customers in the UK. We are looking for team players with technical experience to join our team.
This is a fantastic time to join Idox as part of our planned expansion in Pune and of overall innovation across the group. In particular, we are looking for confident, self-starting software developers with an eye for high quality solution output. In return, we provide an excellent foundation for the further development of your career.
Idox will invest time and resources, as well as a competitive package (including flexible working), designed to reward success as you achieve your own professional development goals, as well as achieving success as a significant contributor to our developer community overall.
Role Description
This is an exciting opportunity for an experienced software developer to join the growing geospatial team at Idox.
Our software team are at the leading edge of cloud delivery for web mapping and pioneering geographic information systems (GIS). Using globally leading open-source technologies, this is a team which is passionate about applying mapping and geographic data to improve and innovate what our customers do.
As a GIS Developer Team Leader, you will play an essential role in the design, development and deployment of pioneering software products and customer solutions that drive new ways of working across many market sectors.
You will be joining a highly experienced software development team to work on our modern cloud platforms and leading web GIS software applications.
Working with core technologies that include PostGIS, GeoServer, OpenLayers and using Python, Angular as well as other development software, you will provide critical input to the delivery of innovative products and projects for internal and external clients.
If you have experience with frontend, backend or full stack development and excellent programming skills, we would really like to meet you.
Idox is a company with strong ambition. There is great career potential for those who show initiative and an aptitude for leadership. You will have a buddy from day one, to make sure you can make the most of learning opportunities in the business. We offer a comprehensive benefits package and flexible working to support your wellbeing as well as your professional development.
Key Responsibilities
Adding new features to and maintaining existing platform.
Constructing frontend user interfaces from designs (we use Figma for designs).
Making additions and adjustments to backend code.
Developing automation tools for backend services.
Uploading and managing of large geospatial datasets.
To be Successful, you will need to bring
Strong core language (C#, Python, Ruby, C++, Javascript).
Some HTML and CSS experience.
At least 1 year relevant industry experience OR relevant university qualification OR at least 3 years programming Passion for technology and ability to generate new ideas and solutions.
Additional Desirable Skills
Degree in software engineering, computer studies or related discipline.
Experience of:
Automated testing.
Cloud engineering (AWS).
React or alternative framework.
HTML, CSS, Javascript.
Stripe.
Experience Ruby on Rails or alternative full stack framework.
Experience with databases and SQL/Postgres.
Mapbox.
Knowledge of geospatial.
About you
Able to work as part of an integrated team.
Happy to help attitude.
Naturally curious and keen to explore and learn new technologies.
Confident and effective communicator.
Strives to achieve best results, asks questions rather than passively following instructions.
Job Type: Full-time
Schedule:
Day shift
Application Question(s):
Notice period with current company?
salary Expectations?
Education:
Bachelor's (Required)
Experience:
C#, Python, Ruby, C++, Javascript: 1 year (Required)
Show Less
Report",3.3,"IDOX plc
3.3",Pune,501 to 1000 Employees,2000,Company - Public,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),3.1,3.1,3.2,3.2,3.6
253,Sr. PHP Developer WFO,Employer Provided Salary:₹10T - ₹41T,"5 Years of PHP relevant experience
Very Good communication skills and email etiquette
Assist clients in resolving their queries and issues.
Quick learner and should be a team player
Preferably full stack development experience and interest to learn new tools and platforms
Experience in developing with PHP & MySQL
Development experience in working on framework such as CodeIgniter 4 and Laravel 6 & above
Preferably experience with routing/migrations and Eloquent ORM in Codeignitor
Experience in designing relational database using MySQL and writing raw SQL Queries
Experience in developing responsive sites with HTML5/CSS3, AJAX, JQuery, JavaScript and Bootstrap 3/4
Experience in maintaining and managing Infrastructures on-premises and/or cloud
Experience with GitHub version control
Ability of write custom PHP code
Excellent working knowledge of web application development
Experience in both front End / backend development.
Experience working in agile and scrum software development methodology
Understanding of cross platform OS systems like Windows, Linux or UNIX with hands-on working experience
Responsibilities
Participate in the entire development lifecycle, from planning through implementation, documentation, testing, and deployment, all the way to monitoring.
Produce high quality, maintainable code with great test coverage
Integration of user-facing elements developed by front-end developers
Build efficient, testable, and reusable PHP modules
Solve complex performance problems and architectural challenges
Help with designing and architecting the product
Design and develop the web application modules or APIs
Troubleshoot and debug applications.
Job Type: Full-time
Salary: ₹10,238.80 - ₹40,673.94 per month
Schedule:
Evening shift
Education:
Bachelor's (Preferred)
Show Less
Report",5.0,"BASE2BRAND Infotech Private Limited
5.0",Mohali,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.0,5.0,5.0,5.0,5.0
254,Senior Software Engineer,₹2L - ₹7L (Glassdoor Est.),"In a world of disruption and increasingly complex business challenges, our professionals bring truth into focus with the Kroll Lens. Our sharp analytical skills, paired with the latest technology, allow us to give our clients clarity—not just answers—in all areas of business. We embrace diverse backgrounds and global perspectives, and we cultivate diversity by respecting, including, and valuing one another. As part of One team, One Kroll, you’ll contribute to a supportive and collaborative work environment that empowers you to excel.


At Kroll, your work will help deliver clarity to our clients’ most complex governance, risk, and transparency challenges. Apply now to join One team, One Kroll.


Key Responsibilities:



Work with global team lead to develop software based on acceptance criteria and technical specifications


Work as a full stack developer to gather requirements and provide best solutions


Work with the QA team to identify and resolve defects and bugs


Investigate and document software issues for the other teams


Work with local and U.S.-based teams to refine requirements in the backlog


Learn and demonstrate ability with new software development tools


Actively participate in daily scrum meetings


Mentor and provide technical guidance to junior team members



Skills to Succeed:



Minimum level of education required is BA/BS degree in computer science or other relevant educational or work experience; advanced degree is a plus


At least 6-9 years of application development experience with .NET Core and C#


At least 5 years of experience with Web API/ Integrations


At least 3-5 years of experience with Microsoft SQL Server and Entity Framework


Experience with Angular 7 or higher version


Experience with Azure services including App Services, Azure Functions, WebJobs, KeyVault, Storage (blob), App Insight etc


Experience with HTML5, CSS, JSON, TypeScript, Bootstrap and other related frameworks


Demonstrate ability to understand and implement design patterns

Demonstrate ability to understand and implement complex middleware business logic


Demonstrate basic knowledge of .NET Framework


Demonstrate analytical skills and able to think end to end solution for the requirements provided


Experience with a version control system, preferably Git


Experience with application lifecycle management using Azure DevOps


Excellent communication skills with written and verbal English


Familiarity with Scrum and Agile methodologies


Ability to manage confidential, sensitive information



Skills to be outstanding:



Experience with React JS


Experience developing public-facing APIs


Experience with Auth0 authentication


Experience with CI-CD pipelines using Azure DevOps



In order to be considered for a position, you must formally apply via careers.kroll.com.


Kroll is committed to equal opportunity and diversity, and recruits people based on merit.


#LI-DD1
Show Less
Report",3.7,"Kroll
3.7",Hyderābād,5001 to 10000 Employees,1932,Company - Private,Financial Transaction Processing,Finance,$2 to $5 billion (USD),3.7,3.4,3.7,3.5,3.4
255,Hiring Full Stack Developer for Kolkata Location,Employer Provided Salary:₹2L - ₹6L,"We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be responsible for the full software development life cycle, from conception to deployment.As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility.If you’re also familiar with Agile methodologies, we’d love to have you onboard.
Responsibilities:
Work with development teams and product managers to ideate software solutions.
Design client-side and server-side architecture.
Build the front-end of applications through appealing visual design.
Develop and manage well-functioning databases and applications.
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
Work with data scientists and analysts to improve software
Participating in the design and creation of scalable software
Writing clean, functional code on the front- and back-end
Skills required:
Front-end technologies for React Js and React Native:
Core Fundamentals of HTML, CSS, Flexbox, LESS, and JavaScript, jQuery
JSX
JavaScript Fundamentals + ES6, ES10 ESLint, TSLint, Prettier
TypeScript
Ramda Js + lodash
React-Router, Redux, Redux-Thunk, Redux-Saga, GraphQL
Jest, Mocha
JSON Web Token
React Native Testing Library
Git, Github, SVN, and Mercurial
Node + npm, Babel, Webpack
Redux
Fetch Data from Both GraphQL & Rest APIs
Server: Amazon web services, Google cloud platform, Heroku, and Microsoft Azure, firebase
Back-end technologies:
DBMS(Database Management System): MySQL, SQL SERVER and PostgreSQL, MongoDB, and Oracle Database
NodeJS and ExpressJS
Familiarity with RESTful APIs(REST OR SOAP)
Back-end language(Optional): Java, Python, Ruby, .Net, PHP etc
Server: Amazon web services, Google cloud platform, Heroku, and Microsoft Azure, firebase
Tools:
Backbone
Visual Studio Code
WebStorm
Slack
Electron
TypeScript
CodePen
GitHub
Photoshop, Illustrator
ESLint
Jest
Oxyzen
Job Type: Full-time
Salary: ₹200,000.00 - ₹600,000.00 per year
Benefits:
Provident Fund
Schedule:
Day shift
Ability to commute/relocate:
Kolkata, West Bengal: Reliably commute or planning to relocate before starting work (Required)
Experience:
React Native: 2 years (Required)
total work: 3 years (Required)
React JS: 2 years (Required)
Speak with the employer
+91 9832504040
Show Less
Report",4.5,"IGLOBAL IMPACT ITES PVT.LTD.
4.5",Calcutta,51 to 200 Employees,2012,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.6,4.4,4.4,4.5,4.4
256,Senior Developer/Team Lead,Employer Provided Salary:₹50T - ₹2L,"Looking for full stack developer with 4+ years of experience in building Applications with MERN Stack (Mongo, Express.js, React & Node.js)Mandatory:
Roles and Responsibilities
Writing efficient, reusable, testable, and scalable code
Communicating with clients for understanding, analyzing, and implementing business needs, feature modification requests, conversion into software components
Integration of user-oriented elements into different applications, data storage solutions
Developing Frontend components to enhance performance and receptiveness, client-side logic, and platform, highly responsive web applications
Performance tuning of existing applications
Testing and debugging software applications with React test framework tools like Jest.
Enhancing the functionalities of current software systems
Keeping abreast with the latest technology and trends
Key Skills:
Overall 2+ years of experience in developing full stack applications using MERN stack.
Creating solution design using latest frameworks, plugins & technology
Excellent knowledge of MERN - Mongo, Express, React & Node
Excellent knowledge of Design patterns and frontend technologies - Responsive HTML/CSS,
Experience in OpenID Connect, OAuth, Google Auth
State management library like Redux
Component design library like Ant Design
Excellent Problem-Solving Skills
Experience of working with JSON, REST API, OAuth 2.0
Test case library like Jest
Familiarity with CI/CD: Docker, Jenkins
Familiarity with GCP.
Managing the server using a terminal in Windows, Linux(Ubuntu, Centos 7).
Debugging through the web-browser console.
Excellent communication skills.
Person should be open to learn/understand related technologies
Remuneration: Best in the industry
Immediate Joiners will be preferred
Location: Mohali, Partial and full-time remote available
Job Type: Full-time
Salary: ₹50,000.00 - ₹200,000.00 per month
Benefits:
Cell phone reimbursement
Internet reimbursement
Paid sick time
Provident Fund
Work from home
Ability to commute/relocate:
Mohali, Punjab: Reliably commute or willing to relocate with an employer-provided relocation package (Preferred)
Education:
Bachelor's (Preferred)
Speak with the employer
+91 7657802093
Show Less
Report",4.7,"Destm Technologies
4.7",Mohali,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.6,4.1,4.4,4.5,4.3
257,Associate Software Programmer - Java Full Stack,₹6L - ₹8L (Glassdoor Est.),"At Boeing, we innovate and collaborate to make the world a better place. From the seabed to outer space, you can contribute to work that matters with a company where diversity, equity and inclusion are shared values. We’re committed to fostering an environment for every teammate that’s welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us.
Boeing is the world’s largest (Per Boeing LinkedIn page) aerospace company and a leading provider of commercial airplanes, defense, space, and security systems, and global services. Building on a legacy of over a century of innovation and leadership, Boeing continues to lead the way in technology and innovation, customer delivery, and investment in its people and future growth of aerospace.
Technology for today and tomorrow
The Boeing India Engineering & Technology Center (BIETC) is a 3000+ diverse engineering workforce that contributes to global aerospace growth. Our engineers deliver cutting-edge R&D, innovation, and high-quality engineering work in global markets, and leverage new-age technologies such as AI/ML, IIoT, Cloud, Model-Based Engineering, and Additive Manufacturing, shaping the future of aerospace.
People-driven culture
At Boeing, we believe creativity and innovation thrives when every employee is trusted, empowered, and has the flexibility to choose, grow, learn, and explore. We offer variable arrangements depending upon business and customer needs, and professional pursuits that offer greater flexibility in the way our people work. We also believe that collaboration, frequent team engagements, and face-to-face meetings bring diverse perspectives and thoughts – enabling every voice to be heard and every perspective to be respected. No matter where or how our teammates work, we are committed to positively shaping people’s careers and being thoughtful about employee well being.
At Boeing, we are inclusive, diverse, and transformative.
With us, you can create and contribute to what matters most in your career, community, country, and world. Join us in powering the progress of global aerospace.
At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. Find your future with us.
Boeing is currently looking for an Associate Programmer Analyst- Java to join their team in Bengaluru, KA. As an Associate Programmer Analyst, you will be part of the Boeing IT&DA team, which develops software applications and products that create direct value to its customers. We provide customized solutions focused on delivering data-driven solutions at a rapidly increased pace over traditional development. Be a part of our passionate and motivated team who are excited to use the latest in software technologies for modern web and mobile application development. Through our products we deliver innovative solutions to our global customer base at an accelerated pace
Position Responsibilities:
This is a software development role. Your duties will include (but are not limited to):
Develop High Level and Low Level Software requirements
Estimate Code, test software development effort.
Develop requirements, Code, test cases and test procedure for High Level and Low Level Software requirements
Establish traceability from SW Requirement, Code and Test.
Perform peer review on test cases, test procedure.
Support project management by providing periodic status and required metrics data.
Be a good team player in the agile team. Candidate should possess excellent communications skills to participate in Requirement/Design/Code/Test reviews, have a thorough understanding of version control and software quality attributes, such as testability, portability and maintainability, and enjoy a self-driven and collaborative development approach.
Be dynamic and support management and leads to ensure successful product deliveries.
Identify, communicate and mitigate the Risk, issues and Opportunities on a timely manner.
Basic Qualifications (Required Skills/Experience):
OOPS concepts with Java, Java 8+
Building JARs with Gradle 6+, Maven 3+
Development of modern web applications with Spring Framework 5+, Spring Boot 2+
Development of modern SPAs using Angular 6+ [need experience on using the CLI], TypeScript 2+ [with Angular-Material or similar component library]
Web development using HTML5, CSS3, JavaScript ES6+ using package managers such as NPM
RDBM Systems, SQL scripting and querying, specifically with SQL Server 2016 and Teradata
Version control process with Git, specifically, branching, committing, pushing, rebasing, conflict-resolution etc.
Unit testing both front end with Jasmine, Karma and back end with Junit, Mockito
Utilizing debugging tools like web developer tools, Postman [or similar]
Shell scripting with Bash [KSH, ZSH or similar also OK] and its commonly used file-management (mkdir, grep etc.), navigation (cd, find etc.), and networking packages (ping, tracert etc.)
Understanding and following secure coding guidelines (provided by Coverity, SonarQube etc.) and writing quality code
Writing performant code, taking care of resource/object creation and disposal to ensure memory efficiency and safety.
Preferred Qualifications (Desired Skills/Experience):
Experience in Aerospace domain.
4+ years of relevant work experience as a software developer
Ability to learn fast and pivot based on priorities.
Have an eye for innovation and think creatively.
Typical Education & Experience:
Typically, 2 or more years’ related work experience or relevant military experience. Advanced degree (e.g. Bachelor, Master, etc.) preferred, but not required.
Relocation:
This position offers relocation based on candidate’s eligibility.
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, veteran status, or disability status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform crucial job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.

Export Control Requirements: Not an export control position

Equal Opportunity Employer:
We are an equal opportunity employer. We do not accept unlawful discrimination in our recruitment or employment practices on any grounds including but not limited to; color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military and veteran status, or other characteristics covered by applicable law.
We have teams in more than 65 countries, and each person plays a role in helping us become one of the world’s most innovative, diverse and inclusive companies. Applicants are encouraged to share with our recruitment team any accommodations required during the recruitment process.
Show Less
Report",3.9,"BOEING
3.9",Bangalore,10000+ Employees,1916,Company - Public,Aerospace & Defence,Aerospace & Defence,$10+ billion (USD),3.8,3.9,3.5,3.1,3.9
258,ReactJS Developer,Employer Provided Salary:₹12L,"About IndusInd:
With over 2.5 crore customers, over 5,000 distribution points and nearly 2,000 branches, IndusInd Bank is a universal bank with a widespread banking footprint across the country. IndusInd offers a wide array of products and services for individuals and corporates including microfinance, personal loans, personal and commercial vehicles loans, credit cards, SME loans. Over the years, IndusInd has grown ceaselessly and dynamically, driven by zeal to offer our customers banking services at par with the highest quality standards in the industry. IndusInd is a pioneer in digital first solutions to bring together the power of next-gen digital product stack, customer excellence and trust of an established bank.
About the Role :
We are looking for a React JS developer interested in building performant mobile apps on both the iOS and Android platforms. You will be responsible for architecting and building these applications, as well as coordinating with the teams responsible for other layers of the product infrastructure. Building a product is a highly collaborative effort, and as such, a strong team player with a commitment to perfection is required.
Skillset you should possess:
6+ years of experience in Front end React JS development
3+ years of experience in senior front-end development
Thorough understanding of React.js and its core principles
Experience with popular React.js workflows (such as Flux or Redux)
SQL / relational database experience MySQL is a plus
A knack for writing clean, readable React-Js code
Solid understanding of object-oriented programming
Understanding and grasp of Agile development and Scrum practices
Familiarity with version control Git (Github or Gitlab)
Ability to understand business requirements and translate them into technical requirements
A knack for benchmarking and optimization
Complete familiarity with JavaScript and capability to write script that is optimized and works perfectly
Knowledge about Offline Storage, REST APIs, and document request modelExperience in testing with tools like Jest, Detox, Cypress etc.
Complete familiarity with JavaScript and capability to write script that is optimized and works perfectly
Knowledge about Offline Storage, REST APIs, and document request model
As a ReactJS Developer, your responsibilities will include the following:
Implementing modernized application design, build, and maintain efficient, reusable, and reliable code
Ensuring the best possible performance, security, quality, and responsiveness of the applications.
Setting up continuous delivery and continuous improvement in front-end development
Developing scalable, reusable components and front-end libraries
Translating UI designs and UX wire-frames into high-quality codes
Mobile App performance improvement
Implementing modernized application design and testing features before release
Setting up continuous delivery and continuous improvement in frontend application code
Selection Process:
Interested Candidates are mandatorily required to apply through the below Jigya portal link. Only applications received on Jigya will be evaluated further.
https://jigya.co.in/jobs-apprenticeships/react-js-developer?Ref=Indeed
Shortlisted candidates will appear in an Online Assessment administered by Jigya on behalf on IndusInd Bank
Candidates selected after the screening test will be interviewed by IndusInd Bank
Job Types: Full-time, Regular / Permanent
Salary: From ₹1,200,000.00 per year
Schedule:
Monday to Friday
Supplemental pay types:
Performance bonus
Show Less
Report",3.4,"IndusInd Bank
3.4",Mumbai,10000+ Employees,1991,Subsidiary or Business Segment,Banking & Lending,Finance,Unknown / Non-Applicable,3.2,2.8,3.0,3.0,3.1
259,PHP Laravel Developer,Employer Provided Salary:₹6L,"PHP Developer - Full Stack with experience in Laravel, WordPress & React
Job Profile
We are looking for PHP Developers with solid experience in the PHP framework
Skillset Summary: ReactJS, Codeigniter, YII or Laravel
About Cartrabbit
Cartrabbit is a software-as-a-Service (SaaS) product startup based in Coimbatore, building customer retention and lead generation tools for eCommerce businesses with over 50,000+ customers worldwide. An entirely modern platform that takes you to the world-class product development workflow that promisingly meets customer needs and success. Cartrabbit is committed to maintaining a safe and productive work environment, and you will be a part of an awesome SaaS product development team and incredible benefits that include:
Great learning environment
Flexible working hours
Opportunity to work in a Product company in a vertical B2B niche SaaS.
Job Description
Sound knowledge in using Git, Github, Good HTML, CSS, jQuery, Javascript, React JS, Vagrant, programming skills in PHP, understanding of OOPs, Docker, and other tools that help you code, test and deploy your solutions faster.
1+ years of experience in any PHP framework - Codeigniter, YII or Laravel
Ability to work with Git repositories, and remote code hosting services like GitHub and BitBucket
Responsibilities
Build and deploy RESTful APIs, micro-services, and integrations.
Build integrations with multiple eCommerce platforms for our SaaS applications
Should be able to read and understand the existing code base
Develop tools (usually from scratch) that speed up the development and deployment process.
Educational Qualification:
Bachelor of Engineering in Computer Science, Information Technology, MCA, or a related degree program
Job Location: Coimbatore (Work from office)
Experience: 1 to 3yrs.
Fresher candidates with good programming language are applicable for this position.
Job Types: Full-time, Regular / Permanent, Fresher
Salary: Up to ₹600,000.00 per year
Benefits:
Flexible schedule
Food provided
Health insurance
Leave encashment
Schedule:
Day shift
Flexible shift
Monday to Friday
Supplemental pay types:
Performance bonus
Quarterly bonus
Yearly bonus
Education:
Bachelor's (Preferred)
Experience:
PHP: 1 year (Preferred)
total work: 1 year (Preferred)
relevant work: 1 year (Preferred)
In any PHP framework: 1 year (Preferred)
Speak with the employer
+91 9384369724
Show Less
Report",4.2,"Cartrabbit
4.2",Coimbatore,1 to 50 Employees,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,4.6,4.1,4.6,4.5,4.5
260,PHP Developer,Employer Provided Salary:₹5L,"PHP Developer - Full Stack (Laravel, React)
Skillset Summary: ReactJS, Codeigniter, YII or Laravel
Who are we?
Cartrabbit is a software-as-a-Service (SaaS) product startup based in Coimbatore, building customer retention and lead generation tools for eCommerce businesses with over 50,000+ customers worldwide. An entirely modern platform that takes you to the world-class product development workflow that promisingly meets customer needs and success. Cartrabbit is committed to maintaining a safe and productive work environment, and you will be a part of an awesome SaaS product development team and incredible benefits that include:
Working on cutting-edge technologies and innovative products
Provide opportunities to work on exciting projects in a vertical B2B niche SaaS.
Opportunity to work in a Product Company
Flexible working hours
What we are looking for?
We are looking for PHP Developers with experience in Laravel to join our team. The ideal candidate should have experience in developing web applications from scratch and be able to work independently, as well as collaboratively with a team. The successful candidate will be responsible for designing, developing, and maintaining complex web applications.
What is the skill set required for this job profile?
Candidates should have a strong knowledge of PHP.
Write clean, well-designed code using the PHP framework, and other related technologies
Candidates should have experience/ knowledge working with at least one PHP framework, such as Laravel, Symfony, CodeIgniter, Yii, or CakePHP. They should have a good understanding of the framework's architecture and be able to use it to develop complex web applications.
Candidates should have experience with front-end web technologies such as HTML, CSS, and JavaScript. They should be able to create responsively and have experience with front-end frameworks such as React, Angular, or Vue.js.
Candidates should be familiar with version control systems such as Git and be able to collaborate effectively with other developers using tools such as GitHub or Bitbucket.
Candidates should be able to analyze complex problems and find solutions using logical reasoning and creative thinking. They should be able to troubleshoot and debug issues quickly and effectively.
Candidates should be able to communicate effectively with team members, project managers, and stakeholders.
Candidates should be committed to continuous learning and staying up-to-date with emerging trends and technologies in web development and PHP frameworks. They should be willing to take on new challenges and be able to adapt to changing technologies and requirements.
What you’ll be doing
Designing and developing web applications using PHP frameworks such as Laravel, Symfony, CodeIgniter, Yii, or CakePHP
Writing clean and efficient code that follows industry best practices and standards
Should be able to read and understand the existing code base
Collaborating with cross-functional teams to identify and prioritize features for new and existing applications
Build integrations with multiple eCommerce platforms for our SaaS applications
Implementing and maintaining third-party APIs to integrate with existing applications
Troubleshooting and debugging applications to ensure optimal performance and usability
Collaborating with other developers to maintain and improve existing code and applications
Working with project managers to ensure projects are completed on time
Testing and deploying code to production environments.
Staying up-to-date with emerging trends and technologies in web development and PHP frameworks
Educational Qualification: Bachelor's degree in Computer Science or a related degree Program
Required Experience: 0 to 3yrs
Minimum of 1 year of experience in PHP framework
Fresher candidates with good programming language are applicable for this position.
Job Types: Full-time, Regular / Permanent, Fresher
Salary: Up to ₹500,000.00 per year
Benefits:
Flexible schedule
Food provided
Health insurance
Leave encashment
Schedule:
Day shift
Flexible shift
Monday to Friday
Supplemental pay types:
Performance bonus
Quarterly bonus
Yearly bonus
Application Question(s):
The year when you have completed your graduation
Education:
Bachelor's (Preferred)
Experience:
PHP: 1 year (Preferred)
total work: 1 year (Preferred)
PHP frameworks: 1 year (Preferred)
Exposure to WordPress and WooCommerce platforms: 1 year (Preferred)
Speak with the employer
+91 9384369724
Show Less
Report",4.2,"Cartrabbit
4.2",Coimbatore,1 to 50 Employees,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,-1,4.6,4.1,4.6,4.5,4.5
261,Liferay Consultant,-1,"What’s The Role?
Liferay DXP administrator for L3 support to manage and maintain the large-scale application system along with the major/minor development and project implementation.
Tell Me More
Start date: Immediately ( Can Join in 15-20 Days)
Location: Hyderabad/Banaglore/Gurgaon, India
Rate: Competitive
Duration: Long Term Opportunities
Experience Range: 3-8 Years
Notice Period: Max 15-20 days
No of Positions: 2
Type of Hire: Temp
Your day-to-day activities will include
Perform the System administration activities like setting up of the site and pages, enabling permissions and access.
Setting up and maintaining the external Content management system like Alfresco with Liferay.
Fixing the integration and sync issues of Liferay integrated systems.
Identify and fix the data indexing issues with Liferay and Alfresco.
Fixing the critical bugs of the Liferay-related portlets and perform unit testing.
Identify the areas of improvement of the system and propose reliable solutions to address them.
Coordinating with the L2 support to address and resolve the high-priority issues in the production system.
Develop and deploy the Liferay Theme, Layouts, Hooks, and portlets.
Defining the Liferay workflow process to set up the new workflow approvals.
Developing and maintaining the automation test scripts.
What Knowledge, Skills & Experience We Need
BE/BTECH etc
Liferay DXP Experience in the development of Themes, Portlets, Hooks, and workflow setup.
Java Full stack developer with experience in any of the latest UI frameworks like React or angular.
Alfresco Content Management system integration knowledge and Springboot microservices experience are added advantages.
Good Communication Skills
Job Type: Contractual / Temporary
Schedule:
Day shift
Show Less
Report",3.8,"Momenta Group
3.8",Bangalore,201 to 500 Employees,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,-1,2.9,3.0,3.3,3.1,3.2
