,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
207,Full Stack Developer,Employer Provided Salary:₹5L - ₹15L,"Job Description
KNOWLEDGE/EXPERIENCE:
· Software Developer/Coordinator with 5+ years of experience in C#, ASP.net, .net Core , Web API, Angular 4+, Micro services technologies with strong foundation in Data structure, Design patterns and Algorithms.
QUALIFICATIONS/SKILLS:
C#, ASP.net, Web API, Angular 4+, Micro services technologies, SQL server
Strong communication skills
Good understanding of Design Patterns, Data structures and Algorithms
Good in project management, stake holder management and risk management
Ability to quickly learn about new IT systems and techniques
Strong Problem Solving skills
Be able to work as an individual and as part of a team
Flexible and willing to accept a change in priorities as necessary
Be able to work on tight deadlines
Self-driven & motivated
Should have the ability to drive requests to closure
Be able to work as an individual and as part of a team
Job Types: Full-time, Regular / Permanent
Pay: ₹500,000.00 - ₹1,500,000.00 per year
Benefits:
Work from home
Schedule:
Evening shift
Monday to Friday
Education:
Bachelor's (Preferred)
Experience:
Angular: 3 years (Preferred)
total work: 9 years (Preferred)
.NET Core: 6 years (Preferred)
Show Less
Report",-1,Data PlatformExperts,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
208,Full Stack Developer (Angular/React & Node),Employer Provided Salary:₹18L,"Title: Full Stack Developer (Angular/React & Node)
Exp: 2.5 to 6 Years
Required Skills: Angular/React and Node.js (mandatory)
Position - 4
Notice Period: Immediate
preferred Location- Remote Fulltime
Job Type: Full-time
Salary: ₹1,800,000.00 per year
Experience:
Angular: 2 years (Required)
React: 2 years (Required)
Node.js: 2 years (Required)
total: 2 years (Required)
Show Less
Report",-1,ChabezTech LCC,Remote,1 to 50 Employees,2017,Company - Public,Less than $1 million (USD),-1,-1,-1,-1,-1,-1,-1
209,Angular Developer (Remote Working ),Employer Provided Salary:₹35T - ₹1L,"JOB DESCRIPTION – ANGULAR DEVELOPER
Job Role
Responsible for developing and designing user interfaces using the Angular framework.
Work closely with web developers and back-end engineers to create high-performing, responsive, and interactive applications.
Writing non-blocking code, and resorting to advanced technique
Preferred skills
Preferred candidate from Kerala and Tamil Nadu Location
Should have a minimum of 4 years experience in developing web applications using Angular 2 or later versions
Solid Typescript, JS, HTML5 and CSS skills.
Prior experience working with reactive forms, custom validators.
Have used Rxjs extensively.
Knows ES6 and its numerous in-built functions.
Good understanding of angular module concepts, lazy loading and structure of Angular project.
Knows to read stack traces and debug code using browser developer tools.
Ideal candidate is expected to have -
knowledge in SCSS.
Understanding of state management tools like ngrx.
Experience working in a product company.
Preferred candidates from Kerala and Tamil Nadu
Immediate Joiners preferred
Benefits with Qrech Global Solutions
Work From Home Option , Flexible working hours.
Job Type: Full-time
Salary: ₹35,000.00 - ₹100,000.00 per month
Benefits:
Flexible schedule
Health insurance
Paid sick time
Paid time off
Work from home
Schedule:
Day shift
Education:
Bachelor's (Preferred)
Experience:
Angular: 4 years (Preferred)
Expected Start Date: 04/04/2023
Show Less
Report",-1,Qrech Global Solutions Private Limited,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,Java Developer,Employer Provided Salary:₹4L - ₹15L,"About us:
Persistent Systems is a trusted Digital Engineering and Enterprise Modernization partner, combining deep technical expertise and industry experience to help our clients anticipate what’s next and take action. Our offerings, proven solutions, and innovative partner ecosystem create a unique competitive advantage for our clients by giving them the power to see beyond and rise above.
We work with many industry-leading organizations across 18 countries - including 14 of the 30 most innovative US companies, 80% of the largest banks in the US and India, and numerous innovators across the healthcare ecosystem. In addition, we are recognized across the industry as the market leader in delivery and customer excellence, as rated by ISG (2020 and 2021 ISG Star of Excellence Awards).
At Persistent, our values are more than a list of ideas to improve our corporate image. We’re dedicated to building an inclusive culture that reflects what’s important to our employees and is based on what they value.
We provide a people-centric work environment that enables our employees to:
- Accelerate growth, both professionally and personally.
- Impact the world in powerful, positive ways, using the latest technologies.
- Enjoy collaborative innovation, with diversity and work-life wellbeing at the core
- Unlock global opportunities to work and learn with the industry’s best.
As a result, 95% of our employees approve of the CEO and 83% recommend working at Persistent to a friend
Job Description
Google BU Position
Responsibilities:
Design architectures, build prototypes and establish design based on business requirements
Implement CI/CD and deploy the code to various environments including production.
Act as a senior member for the team
Publish best practices and reference code
Perform code reviews, ensure code quality, and encourage a culture of excellence.
Actively participate in assisting the team in resolving technical roadblocks and escalate as needed.
Required Skills:
Java/J2EE - 2+ years
Hands-on experience in analysis, design, coding, and implementation of complex, custom-built applications with Java/J2EE
Strong understanding of Java 8 or later version
Experience in Spring Boot/Spring MVC
Experience in Hibernate / Spring data / ORM techniques
Linux Administration has deployed and maintained applications on Linux systems in a production environment.
Operational knowledge of server maintenance and builds
Decommission MongoDB: Java, Spring, Kafka, PostgreSQL (Building of a few new services and touching monolith code, removing MongoDB)
Decommission RabbitMQ: Java, Kafka (Removing RabbitMQ from our stack, migrating over to Kafka)
Decommission Selenium: Java (Removing Selenium from our stack, create Integration/API tests in Java, useful if they can read/understand existing selenium tests we have, they’re written in Scala)
Test Pyramid, Unit testing , Integration testing using java
Spring Rest, Swagger
Desired Skills:
Cloud Certifications
Experience in Kubernetes
Hands-on CI / CD experience
Job Type: Full-time
Salary: ₹400,000.00 - ₹1,500,000.00 per year
Schedule:
Day shift
Work Location: Remote
Apply Now: click Easy Apply
Show Less
Report",4.0,"Persistent Systems
4.0",Remote,10000+ Employees,1990,Company - Public,Information Technology Support Services,Information Technology,$500 million to $1 billion (USD),3.9,3.6,4.1,3.7,3.9
211,Java Full Stack Developer,-1,"We are looking for an experienced Java Developer with a minimum of 5 years of experience in Java, Spring, Struts, Hibernate, JSP, and MySQL. The ideal candidate will have a strong understanding of the Oscar EMR platform and will work on developing and maintaining various modules of the Oscar EMR system. The candidate should be a team player and able to work in a collaborative environment.

Responsibilities:
Develop and maintain various modules of the Oscar EMR system using Java, Spring, Struts, Hibernate, JSP, and MySQL.
Collaborate with other developers, designers, and project managers to deliver high-quality software solutions.
Write clean and efficient code that follows best practices and coding standards.
Identify and troubleshoot software defects and issues.
Participate in code reviews and ensure that code meets the required quality standards.
Work on software documentation and contribute to technical specifications.
Continuously update skills and knowledge of new technologies and development methodologies.

Requirements:
Bachelor's or Master's degree in Computer Science or related field.
Minimum 3-5 years of experience in Java development.
Strong knowledge of Java, Spring, Struts, Hibernate, JSP, and MySQL.
Strong understanding of software development life cycle (SDLC) and Agile methodologies.
Familiarity with front-end development technologies such as HTML, CSS, JavaScript and Angular
Ability to work collaboratively in a team environment.
Excellent problem-solving and analytical skills.
Good communication and interpersonal skills.

Preferred Qualifications:
Experience in developing and maintaining software solutions for the healthcare industry.
Familiarity with other programming languages such as Python, Linux Shell Scripting
Experience with version control systems such as Git
Experience with continuous integration and deployment tools such as Jenkins
Exposure to AWS Cloud and Docker Containers

Benefits:
Family insurance coverage
Flexible work hours
Remote work option
Fully paid certifications and training as and when required
Company Events

We thank you for your interest in joining AOT Technologies! While we welcome all applicants, only those selected for an interview will be contacted.
We're an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.
Show Less
Report",4.4,"AOT Technologies
4.4",Remote,51 to 200 Employees,2011,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.0,4.0,4.1,4.1,4.3
212,Full Stack Developer_Intern,-1,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

Position Name Full Stack Developer
Position Details
EY’s GDS Assurance Digital team’s mission is to develop, implement and integrate technology solutions that better serve our audit clients and engagement teams. As a member of EY’s core Assurance practice, you’ll develop a deep Audit related technical knowledge and outstanding database, data analytics and programming skills.

Ever-increasing regulations require audit departments to gather, organize and analyse more data than ever before. Often the data necessary to satisfy these ever-increasing and complex regulations must be collected from a variety of systems and departments throughout an organization. Effectively and efficiently handling the variety and volume of data is often extremely challenging and time consuming for a company.
EY's GDS Assurance Digital team members work side-by-side with the firm's partners, clients and audit technical subject matter experts to develop and incorporate technology solutions that enhance value-add, improve efficiencies and enable our clients with disruptive and market leading tools supporting Assurance.

GDS Assurance Digital provides solution architecture, application development, testing and maintenance support to the global Assurance service line both on a pro-active basis and in response to specific requests.
EY is currently seeking Software Engineer to join the GDS Assurance Digital practice in Bangalore, India, to work on various Microsoft technology-based projects for customers across the globe.

Requirements
A Bachelor's degree (BE/BTech/MCA & MBA) in Computer Science, Engineering, Information Systems Management, Accounting, Finance or a related field with adequate industry experience.

Technical skills requirements:
Strong experience in .Net Core and Entity Framework and React JS/Angular JS
Experience in React JS or Angular JS in must.
Working knowledge of relational database development: MS SQL/SQL Azure, EF 6, EF Core
Unit testing: NUnit, Moq, jest
Experience using distributed version control systems: Git/SVN
Should have understanding and experience of software development best practices.
Excellent business communication
JSON and Rest API integration
Need to work as a team member to contribute in various technical streams of Microsoft Technologies.
Nice to have skill
Basic knowledge in one of the following technologies: Angular, React
Experience in Azure DevOps
Experience in Agile / Scrum methodology

Analytical/Decision-Making Responsibilities:
An ability to quickly understand complex concepts and use technology to support data modeling, analysis, visualization, or process automation
Selects appropriately from applicable standards, methods, tools, and applications and uses accordingly
Ability to work within a multi-disciplinary team structure, but also independently
Demonstrates an analytical and systematic approach to problem-solving
Communicates fluently orally and in writing and can present complex technical information to both technical and non-technical audiences
Able to plan, schedule and monitor work activities in order to meet time and quality targets
Able to absorb rapidly new technical information, business acumen, and apply it effectively
Ability to work in a team environment with strong customer focus, good listening, negotiation and problem-resolution skills

Additional skills requirements:
The expectations are that a Senior will be able to maintain long-term client relationships and network and cultivate business development opportunities
Provide high quality client services by directing daily progress of engagement work, informing engagement manager of engagement status, and managing staff performance.
Must have presentation skills ' ability to create PowerPoint deck to communicate solution architecture to various stakeholders.
Should have understanding and experience of software development best practices
Excellent business communication, Consulting, Quality process skills
Must be a team player

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.
Show Less
Report",-1,"EY
3.9",Bangalore,Unknown,Unknown,Unknown / Non-Applicable,-1,-1,-1,-1,-1,-1,-1,-1
213,Full Stack Developer,Employer Provided Salary:₹45T,"We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment. As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks, and third-party libraries. You should also be a team player with a knack for visual design and utility. If you’re also familiar with Agile methodologies, we’d like to meet you.
Roles & Responsibilities
Work with development teams and product managers to ideate software solutions
Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
Work with data scientists and analysts to improve software
Requirements
Proven experience as a Full Stack Developer or similar role
Experience developing desktop and mobile applications
Familiarity with common stacks
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)
Knowledge of multiple back-end languages (e.g. C#, Java, .Net Core, >Net MVC) and JavaScript frameworks (e.g. Angular, React, Node.js)
Familiarity with databases (e.g. MSSQL, MySQL, MongoDB), web servers (e.g. Apache, IIS) and UI/UX design
Excellent communication and teamwork skills
Great attention to detail
Organizational skills
An analytical mind
Degree in Computer Science, Statistics or relevant field

Job Details
DepartermentTechnical
Location100% Remote
Job TypeFull time/ Contract
EducationBCA / MCA / BE-IT / Computer Engineer / BE-Computer Science
Experience3 to 5 Years
Offered SalaryUpto 45K CTC
Show Less
Report",3.6,"Citta Solutions
3.6",Remote,1 to 50 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),3.6,3.6,3.9,3.9,3.7
214,Internship - UI Developer,-1,"Job Title: UI Developer Intern
Job Summary:
We are seeking a highly motivated Intern (UI Developer) to join our Web Application development team. As a UI Developer Intern, you will work closely with our front-end developers and designers to assist in the.

Key Responsibilities:
Develop UI for new features/screens by creating new components or reusing existing ones
Write clean, maintainable, and efficient code
Participate in code and design reviews and contribute to the improvement of our development processes
Attend daily scrum meetings and provide updates on your work
Collaborate with the design team to create reusable and consistent UI components

Requirements:
Passion for writing good HTML, CSS and Javascript
Familiarity with version control systems (e.g. Git)
Strong problem-solving skills and attention to detail
Excellent communication and collaboration skills

Preferred Qualifications:
Fresher to 1 year of relevant experience
Experience with the latest CSS layout techniques
Knowledge of front-end development best practices
Knowledge of Single page applications
Our current tech stack is AngularJS 1. x, Atomic CSS (Atomizer), Grunt, Style lint, Typescript

This is a full-time, paid internship. As an intern, you will have the opportunity to learn and grow in a supportive and collaborative environment while gaining hands-on experience in front-end development. If you are passionate about web development and have the desire to build great user experiences, we encourage you to apply.
Show Less
Report",3.6,"Wingify Software Pvt. Ltd.
3.6",India,201 to 500 Employees,2009,Company - Private,Enterprise Software & Network Solutions,Information Technology,$5 to $25 million (USD),3.8,3.7,4.0,3.5,3.5
215,Full Stack Android Developer,Employer Provided Salary:₹9L - ₹29L,"What makes a great fit:
Full Stack Android Developer, in a early-stage startup.
Rasing preseed soon + Equity allocation
We are looking for a founding team member who has experience in Native Android Backend development and masters API Integration, Spring Boot and MySQL, Java, Node.Js
The company is based in Chandigarh but the work is remote.
Since the role is of founding member, it involves equity too.
About RideChecker
We are a early stage start-up in stealth, ready to mark dent in the mobility ride hailing space. Raising preseed and building founding team.
Company Type
Start-up
Website
http://ridechecker.com
Company Size
1-10 employees
Office Locations
Mohali, Punjab, India
Show Less
Report",4.3,"BigShyft
4.3",Remote,1 to 50 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,Less than $1 million (USD),4.2,3.9,3.7,3.5,3.6
216,Front End Developer (React.js),₹4L - ₹8L (Glassdoor Est.),"Delhi
We are looking for an experienced top-notch full-stack developer to grow with our dev team. As a React.js Developer, you will be involved from conception to completion with projects that are technologically sound and aesthetically impressive.
The Role
The primary focus will be on developing user interface components and implementing them following well-known React.js workflows (such as Flux or Redux). You will ensure that these components and the overall application are robust and easy to maintain. You will coordinate with the rest of the team working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and quality product is important.
Responsibilities:
Developing user interface components and implementing them following well-known React.js workflows (such as Flux or Redux).
Ensuring that these components and the overall application are robust and easy to maintain.
Develop new user-facing features using React.js and Building reusable components and front-end libraries for future use.
Translate designs and wireframes into high quality code and optimize components for maximum performance across a vast array of web-capable devices and browsers.
Understand the business requirements and translate them into technical requirements with a knack for benchmarking and optimization.
Develop a flexible and well-structured front-end architecture, along with the APIs to support it.
Construct visualizations that are able to depict vast amounts of data
Qualification & Skillset:
Bachelor’s Degree or equivalent in Computer Science & Experience with Java Script
Thorough understanding of React.js and its core principles and Experience with popular React.js workflows (such as Flux or Redux)
Core web fundamentals: HTML, Java Script and CSS and Knowledge of CSS pre-processor like Sass or LESS
Show Less
Report",4.1,"Spark Eighteen Lifestyle
4.1",New Delhi,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.1,3.9,4.0,4.1,4.0
217,Senior Full Stack .NET Solutions Developer,Employer Provided Salary:₹12L - ₹16L,"SchoolCues is a fast growing SaaS-based EdTech company in the education vertical, based in Phoenix, AZ. We are looking for an experienced senior full stack .NET Technology Leader/ Solutions Architect to join our team asap.
The ‘Technology Leader’/ .NET Solutions Architect will have a strong technology background in .NET with a minimum of 8-10 years’ experience in development of Web based applications using Microsoft .NET technologies and at least 2 years of experience in managing a development team, and hands on approach in the execution of product development. The solutions arcjitect will have a strong background in full stack .NET design patterns/paradigms, formal design methodologies, leading and managing a development team providing a hands-on approach to technology development on multiple technology platforms.
The development team is responsible for the SaaS platform, which is a complex system that continues to evolve with new functionalities, integration with third party products, reworking of existing functionalities and also the upkeep of the system that operates round the clock (24x7 for 365 days of the year).
Responsibilities:
Provide technical direction for the development team through the development life cycle starting from design to implementation and deployment.
Creates and executes development plans as scheduled in the areas of product enhancements, introduction of new features and continued upkeep of the SchoolCues.com platform.
Interact with Design and QA teams in the development process on an ongoing basis
Provide status/progress updates on the development effort to the manager.
Communicate and enforce coding standards.
Function in a hands-on mode, mentoring and assisting the development team members in a pro-active manner.
Research into emerging technologies relevant to the SchoolCues platform.
Ensure quality of development team through code reviews and enforcement of standards.
Manages technical resources within budget and project schedule.
Required Skills/Experience:
Minimum of 8-10 years of experience in development of Web based applications using Microsoft .NET technologies
Bachelor’s degree in computer science or higher
Minimum of 2 years of experience in leading a development team, with emphasis on technical expertise, design, performance, independent research to determine solutions, mentoring team members and performing code reviews to ensure quality.
Proficiency in Internet technologies, architecture and Object-Oriented concepts
Experience in working with Database products, Source Control Systems, Application Servers, Web Servers
Sound knowledge of software design patterns & paradigms
Experience working with Agile Development Methodologies
Good interpersonal, written communication and oral communication
Good organizational skills with ability to prioritize workload to meet tight deadlines
Good analytical skills
Must be self-motivated with great communication and leadership skills
Desired Technology Experience and Knowledge
Programming OOPS concept, ASP.net, C#, LINQ, JavaScript WEB API Basics of HTML/CSS
Architecture MVC
Framework .Net > 4.0; Microservices, REST, Open API
Web Applications Microservices, JSON, JavaScript, Angular
DevOps Bitbucket/ GIT/JIRA/Confluence
Database MSSQL server Query writing Stored Procedures
Tracking System JIRA
Communications Twilio / SendGrid
Email Infrastructure SendGrid / SPF Framework, DKIM/DMARC
Automation Jenkins
Platform Security Cloudflare, Uptime Robot
Payment Gateway Stripe
Cloud Computing AWS EC2 S3 RDS
Job Type: Full-time
Pay: ₹1,200,000.00 - ₹1,600,000.00 per year
Benefits:
Health insurance
Life insurance
Paid time off
Provident Fund
Work from home
Schedule:
Day shift
Morning shift
US shift
Supplemental pay types:
Yearly bonus
Ability to commute/relocate:
Vadapalani, Chennai - 600026, Tamil Nadu: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
total work: 8 years (Required)
.NET, MVC, SQL: 8 years (Required)
Work Location: One location
Expected Start Date: 04/04/2023
Show Less
Report",-1,NFBS,Chennai,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,Software Engineer - Full stack Developer,₹6L - ₹8L (Glassdoor Est.),"Role: Software Engineer – Full Stack Developer
Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and authoritative specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation - everything out of one hand!
What part will you play?
Understand, Analyze, and derive software requirements, user stories, High level and low-level design, implementation, unit, and integration test to deliver high quality product.
Implement new requirements and maintenance adhering to coding and quality
guidelines
Identification and implementation of (unit/integration/automation) tests to
ensure solution addresses customer requirements.
Identify potential harmony and for re-use of components / technology.
Providing documentation (requirement/design/test specification) inputs, and
ensuring delivery conforms to organization and project quality processes
Ensuring integration and submission of solution into software configuration
management system, within committed delivery timelines
Able to coach and guide junior team member on need basis.
Able to adopt context switching based on project needs.
Use your skills to move the world forward!
Qualification/Exp yrs.: BE/B. Tech/MCA/M.Tech with 2 to 6 years of
relevant experience in software development.
Experience:
Professional 2 to 6 years’ experience in design and development
Experience in Microservice API development using C#, .Net and web
development using Angular/React, CSS, HTML & JavaScript.
Experience in Python is an added advantage.
Understanding of the Mind Sphere platform and web architecture from a
digitalization perspective.
Experience in databases like Mongo DB, POSTGRE SQL
Take complete ownership of developing solution for SENTRON family of devices.
Exposure to CI/CD tools, Code Analysis, and Test automation is preferred.
Good knowledge on building REST APIs and handling Rest API Frameworks.
experience with asynchronous programming would be a plus.
Software design experience using OOAD/UML expertise in any UML design tools.
Work experience in unit testing frameworks.
Strong motivation to work as a team member to achieve committed goals.
Exhibit Ownership culture while contributing towards realizing product vision.
Make your mark in our exciting world at Siemens.
This role is based in Bangalore, where you’ll get the chance to work with teams impacting entire cities, countries - and the shape of things to come.
We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we encourage applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination and help us shape tomorrow.
Find out more about Siemens careers at: www.siemens.com/careers


Organization: Advanta
Company: Siemens Technology and Services Private Limited
Experience Level: Experienced Professional
Full / Part time: Full-time
Show Less
Report",4.1,"Siemens
4.1",Bangalore,10000+ Employees,1847,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.7,4.1,3.7,4.1
219,Full Stack Developer(Nodejs+ Angular/Reactjs),-1,"Job Information
Work Experience
2-6 years
Industry
IT Services
City
Remote
State/Province
Remote
Zip/Postal Code
Remote
Job Description
Basic Job Responsibility:
The incumbent will be responsible for building microservices based on a leading NodeJS API framework
while also contributing to a large open source community where your work will be seen and used by
thousands of developers.
You will work with the SourceFuse tech council that is composed of senior architects to work on
technical definitions of new microservices and will mentor junior developers that integrate these
services into client projects.


KRAS:
Coding complex modules
Code review and enforcing best practices
Improve Application architecture
Constantly improve his/her own skill set
Customizations to existing open source or custom built applications
Building a knowledge base of the latest programming trends, best practices, and
methodologies


Skills & Abilities:
Experience in Javascript frameworks (Node.js and Reactjs/Angular)
Knowledge of Typescript

Education:
B.Tech/ BCA/ MCA or M.Tech

Personal Characteristics:
Strong portfolio and excellent attitude
Must be self-confident to work in a team and individually
Ability to drive the project with the team
Strong communication skills
Detail oriented and ability to organize
Problem-solving and innovation skills are a must
Delivery oriented and able to work under strict deadlines.

Experience:
Relevant Experience should be 2-6 years

IF YOU ARE INTERESTED TO GO THROUGH THE PROCESS,KINDLY APPLY
Interview Process:
Machine test Round 1 Interview Round 2 Interview
Show Less
Report",4.2,"SourceFuse Technologies
4.2",Remote,201 to 500 Employees,2006,Company - Private,Information Technology Support Services,Information Technology,$5 to $25 million (USD),4.2,3.9,4.2,4.1,4.1
220,Full Stack Developer - React / NodeJS,Employer Provided Salary:₹8L - ₹10L,"Full–time
Perform hands-on software development, including writing code and unit tests, doing proof of concepts, conducting code reviews, and testing in ongoing sprints
Work closely with product managers and other full-stack developers to implement innovative solutions to challenging web development problems
Participates in system design and specifications, program logic and flow-charting, development, testing, debugging, documentation, and support
Provides analysis of problems and recommends solutions
Work collaboratively with a tight-knit product development team
Qualifications BE, BTech, or MS degree in computer science, or equivalent 3+ years of work experience.
Experience working in React and able to demonstrate strong JavaScript knowledge
4+ years of experience working with NodeJS
Strong knowledge of HTML, CSS
Having worked with multimedia elements like sound, graphics, animations, etc.
1+ years of experience working with MongoDB
Experience with CI and CD environment and platforms (AWS)
Strong experience building single-page and progressive web applications
Ability to efficiently manage and build large, complex web applications
Strong analytical and problem-solving skills, with good attention to detail
Self-motivated, ability to work independently
Ability to use creative thinking to develop innovative and efficient solutions to requirements from the business team.
Strong project management skills, including the ability to manage multiple tasks simultaneously
Ability to mentor other developers if required.
PHP experience will be a big plus
Additional Information Professional maturity, integrity, discipline, and a positive attitude in open work culture.
Self starter and ability to work in a fast-paced team environment.
Passion to work with technology
Other Details Role: Full Stack Software Developer (Full Time)
Location: Remote
Job Type: Full-time
Pay: ₹800,000.00 - ₹1,000,000.00 per year
Schedule:
Morning shift
Application Question(s):
Give links to a few of your best projects with a brief description of your role in the frontend ( in ReactJS) and backend development (NodeJS) work.
Education:
Bachelor's (Required)
Experience:
total work: 3 years (Required)
Expected Start Date: 03/04/2023
Show Less
Report",-1,digiXL Inc.,Remote,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,Node js developer,Employer Provided Salary:₹35T,"Node.js Developer Responsibilities:
Developing and maintaining all server-side network components.
Ensuring optimal performance of the central database and responsiveness to front-end requests.
Collaborating with front-end developers on the integration of elements.
Designing customer-facing UI and back-end services for various business processes.
Developing high-performance applications by writing testable, reusable, and efficient code.
Implementing effective security protocols, data protection measures, and storage solutions.
Running diagnostic tests, repairing defects, and providing technical support.
Documenting Node.js processes, including database schemas, as well as preparing reports.
Recommending and implementing improvements to processes and technologies.
Keeping informed of advancements in the field of Node.js development.
Node.js Developer Requirements:
Bachelor's degree in computer science, information science, or similar.
At least two years' experience as a Node.js developer.
Extensive knowledge of JavaScript, web stacks, libraries, and frameworks.
Knowledge of front-end technologies such as HTML5 and CSS3.
Superb interpersonal, communication, and collaboration skills.
Exceptional analytical and problem-solving aptitude.
Great organizational and time management skills.
Availability to resolve urgent web application issues outside of business hours.
Job Type: Full-time
Salary: From ₹35,000.00 per month
Schedule:
Flexible shift
Education:
Bachelor's (Preferred)
Experience:
total work: 2 years (Required)
Show Less
Report",5.0,"SynergyWorks Solutions LLP
5.0",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.9,4.7,5.0,4.9,5.0
222,Full Stack Developer,₹9L - ₹10L (Glassdoor Est.),"Aufgaben
Skills:-
Min 2yrs of experience in Frontend technologies Angular is preferred, React-JS.
Good understanding of backend technologies such as Java, spring framework.
Good understanding of databases such PostgreSQL, MySQL etc.
Good knowledge in Docker, Helm, Jenkins, GIT, GIT Hub Actions, and Argo CD is a plus.
Good problem solving skills.
Good communication skills.
Responsibilities:-
Design and develop complex feature end to end independently.
Provide good quality to product.
Bring new ideas to solve the existing better way.
Involve in architectural discussion.
Lead a story and be responsible for end-to-end quality delivery.
Qualifikationen
B Tech/BE
Experience in Application Development
Start your job application: click Apply Now
Show Less
Report",4.0,"Mercedes-Benz Research and Development India Private Limited
4.0",Bangalore,5001 to 10000 Employees,1996,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),3.8,3.7,4.1,3.5,4.2
223,Full Stack Developer,-1,"Job Responsibilities:
Develop the front-end design and architecture which is appealing and user-friendly.
Construct the server-side, back-end applications, and architecture.
Build manage the functioning of the database.
Develop efficient APIS.
Check the responsiveness of the application and make improvements if required.
Work closely with the designing teams to discuss the web design features.
Make sure the application ad hereto both the technical needs and the user’s needs.
Watch the whole development cycle of applications including their proper deployment.
Keep in mind the development of applications and functions with proper mobile responsive design.
Collaborate with data analysts and scientists to enhance the working of the software.
Work on the updates, debuting, and troubleshooting of the software.


Job Skills:
Bachelor’s degree in Computer Science.
Proven experience as a developer.
Good Project management skills and organizational skills.
Master in the front-end languages such as HTML, CSS, jQuery, etc.
Proficiency in server-side, back-end languages and Javascript Frameworks, for example, Java, Python, Amber, Angular JS, etc.
Familiarity with database languages such as MongoDB, MySQL, etc.
Good knowledge of web servers and UI/UX design.
Good team working skills and problem-solving skills.
Excellent communication skills.
An analytical mind with great attention to detail.
Show Less
Report",3.6,"Daves Brother Technology
3.6",Remote,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,3.4,2.5,3.0,3.2,3.2
