,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work/Life Balance
73,Sr. Software Engineer - Full Stack,Employer Provided Salary:₹30L - ₹50L,"What makes you a great fit:-
Passionate about testing, code quality, and continuous integration.
Vigilant in identifying tech debt and always improving how we do things.
Persistent in the face of roadblocks; dispatches them efficiently, pulling in others, as necessary.
Experienced at developing web applications and RESTful APIs.
Have designed and developed resilient, scalable and serverless architectures from scratch.
Leads end to end product lifecycle : Design, Development, Testing and providing Operational Excellence and Support.
Understanding Kafka, Kubernetes, Redis and NoSql DBs is a great plus we value.
Proficient communication in English both written and verbal
Ability to mentor junior mentors advocating the same.
Experience in Node.js, Typescript
Experience in Java, Kotlin, Scala, Go
Experience in Relational database (PostgreSQL, MySQL)
Additional benefits
5 day work week
Option to 'work from home'
Flexible work hours
Health care benefits
About C2FO
C2FO is the world’s on-demand working capital platform, providing fast, flexible and equitable access to low-cost capital to nearly 2 million businesses worldwide.
Using patented Name Your Rate® technology and a suite of working capital solutions, companies can get paid sooner by the world’s largest enterprises — unlocking billions in risk-free capital. C2FO’s mission is to ensure that every business has the capital needed to thrive and has delivered more than $220 billion in funding around the world.
Founded in 2008 and headquartered in Kansas City, USA, with offices around the globe, C2FO is working to build a better, more inclusive financial system every day.
Company Type
MnC
Website
https://c2fo.com
Company Size
500-1000 Employees
Office Locations
Leawood, Kansas, United States
Show Less
Report",4.3,"BigShyft
4.3",Remote,1 to 50 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,Less than $1 million (USD),4.2,3.9,3.7,3.5,3.6
74,Dot net Developer software Engineer Sr/Jr C#,Employer Provided Salary:₹2L - ₹10L,"We are looking for a .Net Developer to join a market leading Software House based in Mohali.
The successful candidate will be expected to be heavily involved with the on-going backend and front-end development using various technopoles.
The company has a friendly culture and will provide training as well as the chance to work with lead engineers and progress your career within a significant size development function.
We use a range of technologies to build front and backend applications, here is an insight into our current stack:
C#, Asp.Net MVC, .Net Core, Entity Framework, Blazor, Azure, WCF, AWS, SQL Server, MySQL, Python, Microservices, Docker, Kubernetes, Terraform, Elasticsearch, CI/CD Pipelines,
Job Type: Full-time
Salary: ₹200,000.00 - ₹1,000,000.00 per year
Schedule:
Day shift
Supplemental pay types:
Overtime pay
Performance bonus
Yearly bonus
Ability to commute/relocate:
Sahibzada Ajit Singh Nagar, Punjab: Reliably commute or planning to relocate before starting work (Required)
Experience:
more than two years (Preferred)
Show Less
Report",-1,Dizicore Software Solutions,Mohali,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75,Full Stack Developer,Employer Provided Salary:₹35T - ₹65T,"We are looking for a highly skilled computer programmer who is comfortable with both front and back-end programming. MERN Stack Developers are responsible for developing and designing front-end web architecture, ensuring the responsiveness of applications, and working alongside internal product teams, UI/UX engineers, Data engineers for web app features, among other duties.
MERN Stack Developers will be required to see out a project from conception to final product, requiring good organizational skills and attention to detail.
Responsibilities:
Developing front end app architecture.
Designing user interactions on web pages.
Developing back end web applications.
Creating servers and databases for functionality.
Ensuring cross-platform optimization for mobile phones.
Ensuring responsiveness of applications.
Seeing through a project from conception to finished product.
Designing and developing APIs.
Meeting both technical and consumer needs.
Staying abreast of developments in web applications and programming languages.
Requirements:
Strong in Node.js, JavaScript, React.js, Express.js, MongoDB
Degree in Computer Science or related
Strong organizational and project management skills.
Proficiency in fundamental front-end languages such as HTML, CSS, and JavaScript.
Familiarity with JavaScript frameworks React.
Proficiency in server-side languages such as Node.js and related
Familiarity with database technology such as MongoDB
Having working experience with AWS is plus point
Excellent verbal communication skills.
Good problem-solving skills.
Attention to detail.
Job Type: Full-time
Salary: ₹35,000.00 - ₹65,000.00 per month
Schedule:
Day shift
Ability to commute/relocate:
Bengaluru, Bengaluru - 560037, Karnataka: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Should have the required experience in node js,react js and MERN
Experience:
total work: 1 year (Required)
Speak with the employer
+91 8970001122
Show Less
Report",-1,teamxp.in,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,Lead UI Angular Developer,Employer Provided Salary:₹10L,"About the job
We are a stealth mode tech startup and we are building an Events Management platform.
Our engineers will have autonomy to design and ship features from scratch. We value curiosity, self-awareness and collaboration as much as technical excellence.
As an early member of the founding frontend team, you'll own building big pieces of our novel, event driven architecture together with incredibly bright and motivated peers.
Ideal Candidate:
You have at least 5 years of professional software engineering experience
You have Built products/features 0→1 (launching MVP)
Previous startup experience highly desirable
You have strong experience coding and designing in Typescript.
You have experience with UX designing and mobile app (iOS/Android) development
You're naturally biased toward action & impact
You're inclined toward growth
A problem-solver with can-do attitude
Ready to learn new technologies and adapt to changing requirements
Your Work
Develop conceptual design, configures/prototypes solution alternatives, authors UI/UX specifications, and implements solutions.
Create clear user flows, wireframes, and prototypes for user interfaces.
Ensuring reliability, quality and debuggability of code
You’ll be collaborating closely with our founders along each step of the product development process, from ideation, to execution, to delivery.
You’ll help set the technical direction of your team and guide the implementation of end-user experiences
You’ll mentor future-engineers on the team and establish best practices for frontend engineering org
Work at both a detailed design level and a strategic level to influence the product roadmap.
You’ll build user interfaces that are intuitive, accessible, performant and reliable using modern frontend tech stack
Benefits
Competitive pay with higher equity as the company is in the earlier stages
Working directly with the co-founders
Be part of founding engineering team
Unlimited learning opportunities
Job Types: Full-time, Part-time
Part-time hours: 40 per week
Salary: Up to ₹1,000,000.00 per year
Schedule:
US shift
Weekend availability
Experience:
total work: 5 years (Preferred)
Show Less
Report",-1,YouPlan.US,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,Full Stack Engineer,₹2L - ₹7L (Glassdoor Est.),"As a Full Stack engineer this is what you’ll do:
Design, develop, and maintain JavaScript-based, React and Node.js applications.
Implement, update and maintain back-end and front-end components. We try to cater for the team’s strengths and preferences as much as we can when deciding who does what.
Follow best coding practices, and create code that you are proud of, with extensibility, scalability and performance in mind.
Help design the architecture, own development of major initiatives and modules.
Help level up the team; share knowledge, conduct code and design review; drive code quality and process improvement initiatives. • Work in cross functional teams with product managers, UX designers and QA engineers to ship software on-quality and on-time.
Solid Computer Science fundamentals, excellent problem-solving skills.
● Expert-level understanding and familiarity with JavaScript, React And Node.js, with a proven track record of shipping successful software products.
● Good communication skills (written and verbal), proven team player, rolling up the sleeves and getting involved in the nitty gritty.
● Familiar with Agile Methodology.
● Bachelor’s or Master’s degree in Computer Science or related field from a top university.
● Able to work within the GMT+8 time zone
Job Types: Full-time, Regular / Permanent
Salary: ₹20,000.00 - ₹25,000.00 per year
Schedule:
Day shift
Flexible shift
Ability to commute/relocate:
Pune - 411028, Maharashtra: Reliably commute or planning to relocate before starting work (Required)
Education:
Bachelor's (Preferred)
Experience:
Angular: 1 year (Preferred)
total work: 1 year (Preferred)
Java: 1 year (Preferred)
Speak with the employer
+91 9390273148
Application Deadline: 20/01/2023
Expected Start Date: 20/01/2023
Show Less
Report",4.1,"Payas Technologies Pvt Ltd
4.1",Pune,1 to 50 Employees,Unknown,Unknown / Non-Applicable,-1,-1,-1,4.0,3.7,3.8,3.9,4.0
78,"Associate, Full Stack Software Engineer",₹5L - ₹7L (Glassdoor Est.),"Description
About this role
Are you interested in building innovative technology that crafts the financial markets? Do you like working at the speed of a startup, and solving some of the world’s most exciting challenges? Do you want to work with, and learn from, hands-on leaders in technology and finance?
At BlackRock, we are looking for Software Engineers who like to innovate and solve sophisticated problems. We recognize that strength comes from diversity, and will embrace your outstanding skills, curiosity, and passion while giving you the opportunity to grow technically and as an individual.
We invest and protect over $8 trillion (USD) of assets and have an extraordinary responsibility to our clients all over the world. Our technology empowers millions of investors to save for retirement, pay for college, buy a home and improve their financial well-being.
Being a technologist at BlackRock means you get the best of both worlds: working for one of the most sophisticated financial companies and being part of a software development team responsible for next generation technology and solutions.
You are:
Passionate about technology, with personal ownership for the work you do
Curious and eager to learn new things, and willing to challenge the status quo
Willing to embrace work outside of your comfort zone, and open to guidance from others
Data and quality focused, with an eye for the details that make great solutions
You sometimes make mistakes, but always willing to learn from them
We are:
Passionate about building quality software and scalable technology to meet the needs of tomorrow
Building solutions for both BlackRock and over 100+ Asset Managers who use our platform
We have strong Java expertise and also work with a range of technologies such as Azure cloud, Kafka, Cassandra, Docker, Kubernetes, Angular and many others
Committed to open source, and contributing back to the community
Writing testable software every day, with a focus on agile innovation
The team is looking for an ambitious hands-on software developer to work on an exciting strategic product to expand our Aladdin Platform. Working with a distributed team, you will be part of an outstanding group of engineers setting and evolving the technology direction for our internal developer systems and SDLC.
As a key member of our engineering team, you will be encouraged to bring your ideas forward to help craft the technical solutions. You will need to have excellent interpersonal skills and be comfortable communicating your ideas to inquisitive senior leaders.
This position pertains to full-stack Java development and will have exposure to industry-standard technologies, such as Angular, Hibernate, Spring, GIT/ADO, Solr, Cassandra and more. The role will also afford the chance to learn about the financial industry, specifically the sophisticated world of risk management, valuations, and operations.
Responsibilities include:
Design and build the next generation of world’s best Technology platform for various Investment lifecycle processes, Calculate Portfolio Risk's, Perform Portfolio Accounting, Managing Valuations, and Navigate Investment operations.
Collaborate with team members in a multi-office, multi-country environment.
Understand and refine business and functional requirements and convert them into scalable technical design.
Apply validated quality software engineering practices through all phases of development
Ensure resilience and stability through quality code reviews, unit, regression and user acceptance testing, dev ops and level two production support
Qualifications:
B.S. / M.S. degree in Computer Science, Engineering or a related subject area with 4 – 6 years experience as a Software Engineer / Developer
Good hands-on object-oriented programming experience in Java, Spring, Python, Microservices (good to have), Angular (2.0 +) (good to have)
Strong experience with Open Source technology stack
Experience with relational database and NoSQL Databases
Experience of working in Agile Development Team
Nice to have:
Experience with cloud native development (Kubernetes, Docker) and Cloud Platform like Microsoft Azure
Open source publish-subscribe frameworks like apache kafka
Distributing Computing Technologies like Apache Ignite
Our benefits
To help you stay energized, engaged and inspired, we offer a wide range of benefits including a strong retirement plan, tuition reimbursement, comprehensive healthcare, support for working parents and Flexible Time Off (FTO) so you can relax, recharge and be there for the people you care about.
Our hybrid work model
BlackRock’s current hybrid work model is designed to enable in-person connections and collaboration that is core to our culture, while supporting increased flexibility for all employees. In line with local health guidance and regulations, employees are required to work at least 3 days in the office each week, with the flexibility to work from home up to 2 days a week. Some business groups may require more time in the office due to their roles and responsibilities. The health, safety and well-being of our people will always be our top priorities; we will continue to monitor local conditions and health advisories in making decisions about our work environments.
About BlackRock
At BlackRock, we are all connected by one mission: to help more and more people experience financial well-being. Our clients, and the people they serve, are saving for retirement, paying for their children’s educations, buying homes and starting businesses. Their investments also help to strengthen the global economy: support businesses small and large; finance infrastructure projects that connect and power cities; and facilitate innovations that drive progress.
This mission would not be possible without our smartest investment – the one we make in our employees. It’s why we’re dedicated to creating an environment where our colleagues feel welcomed, valued and supported with networks, benefits and development opportunities to help them thrive.
Start your job application: click Apply Now
Show Less
Report",4.1,"BlackRock
4.1",Gurgaon,10000+ Employees,1988,Company - Public,Investment & Asset Management,Finance,$10+ billion (USD),3.9,3.7,4.1,3.8,3.7
79,Intern Full Stack Engineer,-1,"Experience: 0 to 2 Years
Job Description:
This role is for an intern/entry-level frontend/API developer, who is passionate about building dynamic user interfaces and applications that are engaging, functional and fun. The right candidate will be part of a collaborative team involved in support of existing client applications, as well as re-platform of the existing applications.
Required Skills and Experience:
Basics of HTML, JAVASCRIPT, CSS
OOPS concepts
Data Structures
Rest Architecture
Knowledge/Experience in any one of the front-end framework (Angular.js, React.js, Vue.js, ajax.)
Knowledge/Experience in any one of the rest framework (Springboot, node.js, express.js, Spark Java)
Version control System (git, svn, etc)
Good to have skillset:
React or Angular frameworks
Node.js
Show Less
Report",4.9,"BizAnalytix Technologies
4.9",Pune,1 to 50 Employees,Company - Private,Unknown / Non-Applicable,-1,-1,-1,4.9,4.6,4.6,5.0,5.0
80,Full Stack Engineer,Employer Provided Salary:₹12L - ₹32L,"What You'll do:
You will be working on incredibly interesting technical challenges in a product-centric and open-source-driven environment.
The role requires a good knowledge of Algorithmic Design and Architecture, Data structures, serverless architectures, building scalable and secure systems from the ground up, and the skills + GRIT to tackle complex problems amidst a high degree of uncertainty.
Set a very high bar on code quality and automation.
Take ownership of product features from conception to implementation, testing deployment and support.
A lot of freedom on when and where you work from - just get stuff done.
Open source as much as possible, and blog about cool things that you learnt and built.
Comfort with mentoring a team & sharing learnings on a regular basis (both internally & with the wider Dev. community)
You will help define how we evolve and what we stand for as a company in terms of global impact.

What makes you a great fit:
3+ years of experience as a FullStack/Software developer
Strong knowledge of JavaScript.
Familiarity with NoSQL(MongoDB) and SQL(MySQL) databases.
Hands-on experience with ReactJS.
Hands-on experience in building APIs with NodeJS.
Hands-on experience with writing serverless components.
Hands-on experience with microservices architecture.
Familiarity with developing microservices that run at scale.
Third-party API integrations.
Ability to write automation tests for the code shipped during SDLC.
Experience with Docker, Kubernetes and cloud platforms like AWS. We are not looking for serious
Experience with event streaming platforms like Kafka.
Familiarity with Core PHP is a plus since some of our high-scale core services run on PHP + MySQL.
Additional benefits
5 day work week
Option to 'work from home'
Flexible work hours
Health care benefits
About ShoppinPal
ShoppinPal is a rapidly growing Global first mover in B2B, Cloud-based SaaS Integration Tech, focused on the Retail/ Restaurant/Payments POS and Ghost/Cloud/Dark Kitchen verticals. 6000 + Restaurants|Food Apps , 40 K SMBs use our Integrations.
Our unique proprietary iPaaS (Integration Platform as a Service) Product enables leading Point of Sale (POS) Software Providers to speedily and seamlessly integrate their POS Software with *ANY* System/App(Internal or External) available, at scale.
Company Type
MnC, Start-up
Website
https://shoppinpal.com
Company Size
10-50 Employees
Show Less
Report",4.3,"BigShyft
4.3",Pune,1 to 50 Employees,2018,Company - Private,HR Consulting,Human Resources & Staffing,Less than $1 million (USD),4.2,3.9,3.7,3.5,3.6
81,Software Engineer/Full Stack Developer,Employer Provided Salary:₹6L - ₹15L,"Qualification: B.Tech/B.E. – Computers, M.Tech – Any Specialization, Computers, Electronics/Telecommunication, MBA/PGDM – Finance, Information Technology
Skills required:
– Strong hands on experience with Java and web technologies such as React JS or Angular JS. Should be hard-core developer.
– Experience with any nosql database.
– Should have strong experience in programming, developing, designing architecture and leading technical teams working on development or maintenance of Java/ JavaScript applications.
– Should be passionate to develop, build larger complex systems.
– Should have delivery focused attitude, broad knowledge and experience working with large complex systems and multiple users as well as creative thinking and can do attitude.
– Candidates should be self-driven and manage challenging environment.
– Strong communication, analytical and problem solving skill is very important.
– Experience in React JS / Angular JS / Cassandra / AI is plus point.
Experience: 3-7 Years
Salary: 6,00,000 – 15,00,000 P.A.
Job location: Bengaluru
Employment type: Full time
Show Less
Report",-1,Protocolzone,Bangalore,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,Full Stack Engineer (Hybrid),-1,"Job Title
Full Stack Engineer (Hybrid)
Job Description
For more than 80 years, Kaplan has been a trailblazer in education and professional advancement. We are a global company at the intersection of education and technology, focused on collaboration, innovation, and creativity to deliver a best-in-class educational experience and make Kaplan a great place to work.
Our offices in India opened in Bengaluru in 2018. Since then, our team has fueled growth and innovation across the organization, impacting students worldwide. We are eager to grow and expand with skilled professionals like you who use their talent to build solutions, enable effective learning, and improve students’ lives.
The future of education is here and we are eager to work alongside those who want to make a positive impact and inspire change in the world around them.
JavaScript, NodeJS, and React in medical simulation applications
i-Human Patients, a part of Kaplan Inc.
We are seeking to hire a Full Stack Engineer to join a small team of developers creating simulation-based products for medical and nursing education and test prep. We will consider qualified candidates at all levels of experience. You will take on projects to extend the current products and to contribute to entirely new products, all designed to educate and train medical professionals. Each developer on the team has a high degree of design autonomy and we work closely together to assure that we're creating the right solution for our customers.
Your primary responsibilities will include
Development of new features on the back-end and front-end of our medical simulation system.
Working closely with the other developers to design enhancements and features as requested by our product management process.
Contributing to design and code reviews
Hybrid Schedule: 3 days remote / 2 days in the office
30-day notification period preferred
Technologies in Use
NodeJS and React with Redux
AWS, Linux servers, MySQL RDS
Java (in legacy systems, not under active development)
Ruby on Rails
IDEs: developer's choice, currently using WebStorm, RubyMine, IntelliJ

About You
You know JavaScript and React and have experience with Java and may have experience with Ruby on Rails.
You're comfortable with Node.js development in general.
You have or can develop a good working knowledge of AWS and MySQL
You work well with a small team of engineers and communicate well verbally and in writing.
You might know Ruby and Rails.
You might not know Java very well, but it doesn't scare you.
You can learn to design, implement, test, and maintain i-Human's platform and services.
You love trying out new systems, languages, frameworks, and libraries, and leveraging them off, whenever necessary.
You are highly energized with a passion for software craftsmanship.
#LI-MH1
#LI-Remote
Location
Bangalore, KA, India
Additional Locations
Employee Type
Employee
Job Functional Area
Development
Business Unit
00092 Kaplan Health
Kaplan is an Equal Opportunity Employer. All positions with Kaplan are paid at least $15 per hour or$31,200 per year for full-time positions. Compensation for specific positions are based on job level, skills, years of experience, and education, among other factors. Additionally, certain positions are bonus or commission eligible. Information regarding benefits can be found
here
.
Diversity & Inclusion Statement:

Diversity inspires innovation and growth in the Kaplan community. Kaplan strives to be a model employer for inclusiveness. Not only does Kaplan value its employees for their professionalism and skills, but also for the unique viewpoints they bring to the Organization. Kaplan's employees bring diverse perspectives, ideas, and backgrounds that give Kaplan a competitive edge in anticipating and exceeding our students' needs in today's global market. Learn more about our
culture
.
Show Less
Report",3.7,"Kaplan
3.7",Bangalore,10000+ Employees,1938,Subsidiary or Business Segment,Education Support & Training Services,Education,$2 to $5 billion (USD),3.3,3.2,3.7,3.3,3.8
83,Full Stack Developer_Intern,-1,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

Position Name Full Stack Developer
Position Details
EY’s GDS Assurance Digital team’s mission is to develop, implement and integrate technology solutions that better serve our audit clients and engagement teams. As a member of EY’s core Assurance practice, you’ll develop a deep Audit related technical knowledge and outstanding database, data analytics and programming skills.

Ever-increasing regulations require audit departments to gather, organize and analyse more data than ever before. Often the data necessary to satisfy these ever-increasing and complex regulations must be collected from a variety of systems and departments throughout an organization. Effectively and efficiently handling the variety and volume of data is often extremely challenging and time consuming for a company.
EY's GDS Assurance Digital team members work side-by-side with the firm's partners, clients and audit technical subject matter experts to develop and incorporate technology solutions that enhance value-add, improve efficiencies and enable our clients with disruptive and market leading tools supporting Assurance.

GDS Assurance Digital provides solution architecture, application development, testing and maintenance support to the global Assurance service line both on a pro-active basis and in response to specific requests.
EY is currently seeking Software Engineer to join the GDS Assurance Digital practice in Bangalore, India, to work on various Microsoft technology-based projects for customers across the globe.

Requirements
A Bachelor's degree (BE/BTech/MCA & MBA) in Computer Science, Engineering, Information Systems Management, Accounting, Finance or a related field with adequate industry experience.

Technical skills requirements:
Strong experience in .Net Core and Entity Framework and React JS/Angular JS
Experience in React JS or Angular JS in must.
Working knowledge of relational database development: MS SQL/SQL Azure, EF 6, EF Core
Unit testing: NUnit, Moq, jest
Experience using distributed version control systems: Git/SVN
Should have understanding and experience of software development best practices.
Excellent business communication
JSON and Rest API integration
Need to work as a team member to contribute in various technical streams of Microsoft Technologies.
Nice to have skill
Basic knowledge in one of the following technologies: Angular, React
Experience in Azure DevOps
Experience in Agile / Scrum methodology

Analytical/Decision-Making Responsibilities:
An ability to quickly understand complex concepts and use technology to support data modeling, analysis, visualization, or process automation
Selects appropriately from applicable standards, methods, tools, and applications and uses accordingly
Ability to work within a multi-disciplinary team structure, but also independently
Demonstrates an analytical and systematic approach to problem-solving
Communicates fluently orally and in writing and can present complex technical information to both technical and non-technical audiences
Able to plan, schedule and monitor work activities in order to meet time and quality targets
Able to absorb rapidly new technical information, business acumen, and apply it effectively
Ability to work in a team environment with strong customer focus, good listening, negotiation and problem-resolution skills

Additional skills requirements:
The expectations are that a Senior will be able to maintain long-term client relationships and network and cultivate business development opportunities
Provide high quality client services by directing daily progress of engagement work, informing engagement manager of engagement status, and managing staff performance.
Must have presentation skills ' ability to create PowerPoint deck to communicate solution architecture to various stakeholders.
Should have understanding and experience of software development best practices
Excellent business communication, Consulting, Quality process skills
Must be a team player

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.
Show Less
Report",-1,"EY
3.9",Bangalore,Unknown,Unknown,Unknown / Non-Applicable,-1,-1,-1,-1,-1,-1,-1,-1
84,Associate Software Engineer,-1,"Designs, develops, tests, delivers, maintains and improves business applications as a member of a team. The software engineer can works across the full stack or be specialized in e.g. the frontend or the backend - through the entire software development lifecycle. Prioritizes efficient code production by using open-source frameworks and patterns.
Apply Now: click Apply Now
Show Less
Report",4.2,"Maersk
4.2",Bangalore,10000+ Employees,1928,Subsidiary or Business Segment,Marine Transportation,Transportation & Logistics,$10+ billion (USD),4.0,4.0,4.3,3.7,4.0
85,.Net FUll Stack Developer || Software Engineer || 4YRS - 6YRS || Bangalore,-1,"Job Description

. Good Practical experience on ASP.NET Core.
. Good Practical experience on Angular 12+, typescript, RxJS.
. Good Practical knowledge on Entity framework.
. Good Practical knowledge on Web API.
. Good practical knowledge on .NET Core and above
. Good Practical knowledge on JavaScript and HTML5.
. Good Practical knowledge in OOPS concepts.
. Hands on experience on LINQ.
. Hands on experience on Rabbit MQ.
. Hands on experience on Syntactically Awesome Style Sheet(SCSS).
. Good Practical Knowledge on SQL Server and Query Tuning
. Hands on experience on Windows services using NSSM(Non-Sucking Service Manager)
. Understanding on Authentication mechanism using ADFS.
. Basic knowledge on Azure DevOps
. Experience with GIT & JIRA
. Knowledge on Bootstrap, Angular Material

Primary Skills

Good Practical experience on ASP.NET Core.

Secondary Skills

Angular

4.00-7.00 Years
To apply to this job, click Apply Now
Show Less
Report",4.0,"Capgemini
4.0",Bangalore,10000+ Employees,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),4.0,3.4,4.1,3.7,4.0
86,"MTS 1, Full Stack Software Engineer",₹3L - ₹7L (Glassdoor Est.),"At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: Commerce Solutions and Services Engineering’s mission is to simplify commerce by providing a one-stop-shop platform for all customer segments. Your way to impact: Within Commerce Solutions and Services, PayPal’s Merchant Onboarding team is looking for a talented full-stack software engineer with strong application engineering fundamentals. Every day we come to work looking to develop innovative solutions that deliver high customer value at scale. If you are excited about solving hard problems for our customers, working with a passionate and dedicated engineering team, and are focused on constant improvement as an engineer then please apply!
Job Description:
Your day to day:
A customer champion that can work with engineers, product managers and analysts to enable their business needs.
Working with product managers using agile methodologies to deliver high-quality solutions on time.
Collaborating with peers both within their team and across the organization.
Ensure quality and timely delivery of initiatives.
Mentor and coach a team of highly skilled full-stack Engineers.

What you need to bring:
An intellectually curious, quick study who will learn the business quickly.
Proven experience in designing, implementing and maintaining high performance, high availability, large-scale platforms and applications.
Excellent written and verbal communication skills and ability to grasp and convey complex product requirements or technical concepts.
BS/MS in Computer Science with 8+ years of software development and engineering experience of which 3+ years hands-on experience managing and growing engineering teams.
Solid knowledge of algorithms and design patterns;
Solid knowledge of JavaScript/Node/React, Java, web services (REST/JSON);
Strong Agile skills and proven track record for product delivery;
Experience in building enterprise application & platforms for E-commerce biz (micro services architecture, Java fundamentals & spring boot mandatory, data management and building high throughput pipelines) - is a plus.
Our Benefits:

At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset—you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.

We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com

Who We Are:

To learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspx

PayPal has remained at the forefront of the digital payment revolution for more than 20 years. By leveraging technology to make financial services and commerce more convenient, affordable, and secure, the PayPal platform is empowering more than 400 million consumers and merchants in more than 200 markets to join and thrive in the global economy. For more information, visit paypal.com.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.
As part of PayPal’s commitment to employees’ health and safety, we have established in-office Covid-19 protocols and requirements, based on expert guidance. Depending on location, this might include a Covid-19 vaccination requirement for any employee whose role requires them to work onsite. Employees may request reasonable accommodation based on a medical condition or religious belief that prevents them from being vaccinated.
To apply to this job, click Apply Now
Show Less
Report",4.2,"PayPal
4.2",Bangalore,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,4.1,4.3,3.6,4.2
87,Senior Software Engineer -Full stack,-1,"Siemens founded the new business unit Siemens Advanta (formerly known as Siemens IoT Services) on April 1, 2019 with its headquarter in Munich, Germany. It has been crafted to unlock the digital future of its clients by offering end-to-end support on their outstanding digitalization journey. Siemens Advanta is a strategic advisor and a trusted implementation partner in digital transformation and industrial IoT with a global network of more than 8000 employees in 10 countries and 21 offices. Highly skilled and experienced specialists offer services which range from consulting to craft & prototyping to solution & implementation and operation – everything out of one hand.
What part will you play?
What are my responsibilities?
Design of software solutions based on UI & Middleware requirements and architectural /design guidelines.
Hands on experience on NFRs (Quality Attributes) handling by applying the design tactics and appropriate test design methods to addressing it.
Ability to conceptualize a given problem, plan and implement a solution, test it, debug any problems, and present an uncomplicated, easy to use solution to enhance user experience.
Detailed eye for design, focusing on client interaction, ease of use simple, yet, attractive designs
Highly motivated self-starter with extensive experience in core aspects of application design, web application development
Good communication skills and ability to work with global teams to define and deliver on time projects.
Ability to mentor and Guide junior team members is essential
Collaborate on cross-functional and globally located teams including System Architects, other developers
Strong experience with Build and Release, Systems Integration, Agile, Estimations/Planning & DevOps
Handling of Open Source software and handling vulnerability issues.
What do I need to qualify for this job?
Qualification: BE / B.Tech / M.Tech / ME or equivalent
5 to 7 years’ experience of Full stack development experience
Good experience in developing Rest-API's
Experience in working with CSS/, HTML, JS
4.Experience in development with Node JS, Angular
strong understanding of full stack development
Experience with Docker and Linux environment
This role is based in Bangalore. You’ll also get to visit other locations in India and beyond, so you’ll need to go where this journey takes you. In return, you’ll get the chance to work with teams impacting entire cities, countries – and the shape of things to come.
We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we encourage applications that reflect the diversity of the communities we work in. At Siemens we are always challenging ourselves to build a better future. We need the most innovative and diverse Digital Minds to develop tomorrow ‘s reality.
Find out more about the Digital world of Siemens here: www.siemens.com/careers/digitalminds

Organization: Advanta
Company: Siemens Technology and Services Private Limited
Experience Level: Early Professional
Full / Part time: Full-time
Show Less
Report",4.1,"Siemens
4.1",Bangalore,10000+ Employees,1847,Company - Public,Electronics Manufacturing,Manufacturing,$10+ billion (USD),3.8,3.7,4.1,3.7,4.1
